,name,year,owners,mileage,litres,BHP,transmission,fuel,price,write_off_category,vehicle_type,seller_name,location
295,Vauxhall Astra,2010 (10 reg),1 owner,"151,833 miles",1.9L,148BHP,Manual,Diesel,"£1,195",N/A,Hatchback,Burton Cheap Cars - See all 57 cars,Dealer locationBurton On Trent
296,Ford Focus,2012 (62 reg),4 owners,"135,967 miles",1.6L,114BHP,Manual,Diesel,"£2,450",N/A,Hatchback,Network Autos - See all 15 cars,Dealer locationSt. Helens
297,BMW 3 Series,2008 (58 reg),N/A,"177,000 miles",2.0L,177PS,Manual,Diesel,"£1,995",N/A,Coupe,Unique Cars Lancashire - See all 56 cars,Dealer locationNelson
298,BMW 3 Series,2011 (61 reg),1 owner,"83,000 miles",2.0L,184PS,Manual,Diesel,"£5,999",N/A,Saloon,BASFORD MOTORS LTD - See all 62 cars,Dealer locationStoke On Trent
299,Vauxhall Corsa,2010 (59 reg),1 owner,"58,000 miles",1.4L,89BHP,Manual,Petrol,"£2,735",N/A,Hatchback,TM Autos - See all 7 cars,Dealer locationManchester
300,Citroen C5,2008 (08 reg),N/A,"188,473 miles",2.0L,134BHP,Manual,Diesel,"£1,395",N/A,Hatchback,Harry Cars - See all 47 cars,Dealer locationOldbury
301,Ssangyong Rodius,2009 (58 reg),Part service history,"144,000 miles",2.7L,165PS,Manual,Diesel,"£1,489",N/A,MPV,MNM Cars Ltd - See all 19 cars,Dealer locationPreston
302,Vauxhall Corsa,2013 (63 reg),N/A,"88,215 miles",1.3L,75PS,Manual,Diesel,"£3,495",N/A,Hatchback,Adc Vehicle Services LTD - See all 7 cars,Dealer locationAshton Under Lyne
303,Vauxhall Astra,2012 (62 reg),7 owners,"102,258 miles",2.0L,165PS,Manual,Diesel,"£2,995",N/A,Hatchback,SJS Prestige and Sports Cars - See all 4 cars,Dealer locationWolverhampton
304,Ford Focus,2012 (61 reg),2 owners,"196,000 miles",1.6L,115PS,Manual,Diesel,"£1,895",N/A,Hatchback,SS Motors - See all 6 cars,Dealer locationStoke On Trent
305,Peugeot 207,2012 (61 reg),4 owners,"69,001 miles",1.4L,95PS,Manual,Petrol,"£3,241",N/A,Hatchback,bravoauto Chester - See all 117 cars,Dealer locationChester
306,Ford Fiesta,2018 (68 reg),N/A,"56,209 miles",1.0L,140PS,Manual,Petrol,"£11,250",N/A,Hatchback,Bristol Street Motors Nissan Widnes - See all 44 cars,Dealer locationWidnes
307,Vauxhall Crossland,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
308,Ford Fiesta,2018 (68 reg),N/A,"56,209 miles",1.0L,140PS,Manual,Petrol,"£11,250",N/A,Hatchback,Bristol Street Motors Nissan Widnes - See all 44 cars,Dealer locationWidnes
309,KIA Picanto,2005 (05 reg),4 owners,"71,000 miles",1.0L,60BHP,Manual,Petrol,£400,N/A,Hatchback,Blue Ice Motors Limited - See all 23 cars,Dealer locationLeicester
310,Mitsubishi Colt Cabriolet,2008 (08 reg),N/A,"90,029 miles",1.5L,107BHP,Manual,Petrol,£999,N/A,Convertible,CARS WITH CHARACTOR LIMITED T/A Click Car - See all 19 cars,Dealer locationStockport
311,Vauxhall Corsa,2007 (07 reg),N/A,"71,650 miles",1.4L,89BHP,Automatic,Petrol,"£2,795",N/A,Hatchback,Batley Motors Limited - See all 23 cars,Dealer locationBatley
312,Renault Twingo,2008 (08 reg),3 owners,"86,969 miles",1.2L,60PS,Manual,Petrol,"£1,450",N/A,Hatchback,Sturdy Motors Ltd - See all 5 cars,Dealer locationBrierley Hill
313,Ford Fusion,2007 (07 reg),5 owners,"134,567 miles",1.4L,79BHP,Manual,Petrol,£795,N/A,Hatchback,A Car Sales - See all 12 cars,Dealer locationBirmingham
314,Ford Focus,2013 (13 reg),N/A,"160,000 miles",1.6L,115PS,Manual,Diesel,"£3,989",N/A,Hatchback,Wilfrid motor co - See all 27 cars,Dealer locationBradford
315,Vauxhall Insignia,2013 (63 reg),4 owners,"168,100 miles",2.0L,140PS,Manual,Diesel,"£1,495",N/A,Hatchback,AR Car Lot Ltd - See all 15 cars,Dealer locationBirmingham
316,Dacia Duster,2015 (15 reg),2 owners,"101,000 miles",1.5L,107PS,Manual,Diesel,"£2,989",N/A,SUV,Modern Classic Cars - See all 35 cars,Dealer locationKeighley
317,Renault Scenic,2007 (07 reg),2 owners,"66,807 miles",1.6L,111BHP,Automatic,Petrol,"£2,000",N/A,MPV,Lex Motor Ltd - See all 15 cars,Dealer locationRochdale
318,Toyota Avensis,2005 (05 reg),7 owners,"96,000 miles",1.8L,127BHP,Manual,Petrol,"£1,195",N/A,Saloon,Select Car Sales - See all 21 cars,Dealer locationOldham
319,Suzuki Swift,2009 (59 reg),3 owners,"105,000 miles",1.6L,123BHP,Manual,Petrol,"£2,675",N/A,Hatchback,RS Motors - See all 21 cars,Dealer locationBirmingham
320,Ford Fiesta,2021 (21 reg),N/A,"11,070 miles",1.0L,95PS,Manual,Petrol,"£13,440",N/A,Hatchback,Bristol Street Motors Nissan Widnes - See all 44 cars,Dealer locationWidnes
321,Vauxhall Corsa,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
322,Nissan Juke,2020 (70 reg),N/A,"5,524 miles",1.0L,114PS,Manual,Petrol,"£16,302",N/A,SUV,Bristol Street Motors Nissan Derby - See all 31 cars,Dealer locationDerby
323,Vauxhall Astra,2011 (60 reg),3 owners,"99,218 miles",1.6L,115PS,Manual,Petrol,"£2,495",N/A,Hatchback,Greenlight - See all 204 cars,Dealer locationBlackburn
324,Vauxhall Vectra,2008 (08 reg),Part service history,"138,000 miles",3.0L,181BHP,Manual,Diesel,"£2,495",N/A,Hatchback,PX Motors LTD - See all 60 cars,Dealer locationWakefield
325,Suzuki Splash,2009 (09 reg),4 owners,"76,000 miles",1.2L,86PS,Manual,Petrol,"£1,095",N/A,MPV,Fircroft Motors - See all 11 cars,Dealer locationSheffield
326,Toyota Auris,2007 (57 reg),2 owners,"137,000 miles",1.6L,124BHP,Manual,Petrol,"£1,200",N/A,Hatchback,,N/A
327,SEAT Ibiza,2013 (63 reg),3 owners,"122,767 miles",1.2L,105PS,Manual,Petrol,"£3,695",N/A,Hatchback,Repute Motors - See all 108 cars,Dealer locationOldham
328,Audi A3,2006 (56 reg),5 owners,"97,921 miles",2.0L,140BHP,Manual,Diesel,"£2,000",N/A,Hatchback,Trade Cars Burnley - See all 19 cars,Dealer locationBurnley
329,Ford Fiesta,2007 (57 reg),2 owners,"87,791 miles",1.25L,74BHP,Manual,Petrol,£499,Cat D,Hatchback,GENERAL MOTORS - See all 36 cars,Dealer locationBirmingham
330,Vauxhall Meriva,2010 (60 reg),3 owners,"99,000 miles",1.4L,100PS,Manual,Petrol,"£2,195",N/A,MPV,Gregory Garage - See all 20 cars,Dealer locationOrmskirk
331,Peugeot 207,2009 (09 reg),9 owners,"77,000 miles",1.4L,75PS,Manual,Petrol,"£1,990",N/A,Hatchback,HALEBANK CARS LTD - See all 9 cars,Dealer locationWidnes
332,Ford Fiesta,2013 (13 reg),2 owners,"97,048 miles",1.25L,82PS,Manual,Petrol,"£2,050",N/A,Hatchback,,N/A
333,Ford B-Max,2012 (62 reg),2 owners,"111,467 miles",1.0L,100PS,Manual,Petrol,"£1,000",N/A,MPV,Motor Plug - See all 28 cars,Dealer locationStockton On Tees
334,Citroen C1,2019 (19 reg),3 owners,"17,521 miles",1.0L,72PS,Manual,Petrol,"£8,280",N/A,Hatchback,Bristol Street Motors Vauxhall Knaresborough - See all 55 cars,Dealer locationKnaresborough
335,Citroen C5 Aircross,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
336,Citroen C1,2019 (19 reg),3 owners,"17,521 miles",1.0L,72PS,Manual,Petrol,"£8,280",N/A,Hatchback,Bristol Street Motors Vauxhall Knaresborough - See all 55 cars,Dealer locationKnaresborough
337,Renault Clio,2009 (59 reg),Part service history,"101,300 miles",1.2L,75PS,Manual,Petrol,"£1,590",N/A,Hatchback,IN BUDGET - See all 6 cars,Dealer locationBurnley
338,SEAT Ibiza,2010 (60 reg),N/A,"99,000 miles",1.4L,85PS,Manual,Petrol,"£3,295",N/A,Hatchback,Auto Sales - See all 35 cars,Dealer locationDewsbury
339,Ford Focus,2005 (55 reg),3 owners,"145,129 miles",1.6L,99BHP,Manual,Petrol,£999,N/A,Hatchback,RKB MCR Motors - See all 9 cars,Dealer locationManchester
340,SKODA Rapid,2015 (15 reg),4 owners,"211,123 miles",1.6L,105PS,Manual,Diesel,"£2,000",N/A,Hatchback,Lex Motor Ltd - See all 15 cars,Dealer locationRochdale
341,Peugeot 307 SW,2008 (08 reg),5 owners,"118,600 miles",1.6L,110BHP,Manual,Petrol,"£1,290",N/A,Estate,Central Station Motors - See all 11 cars,Dealer locationBurnley
342,SEAT Ibiza,2009 (09 reg),N/A,"140,565 miles",1.4L,85PS,Manual,Petrol,"£1,495",N/A,Hatchback,M5 Car Ltd - See all 39 cars,Dealer locationOldbury
343,Ford Fiesta,2009 (59 reg),6 owners,"118,000 miles",1.4L,67BHP,Manual,Diesel,"£2,295",N/A,Hatchback,AS MOTOR GROUP - See all 30 cars,Dealer locationBatley
344,Saab 9-3,2009 (59 reg),3 owners,"253,000 miles",1.9L,180PS,Manual,Diesel,£995,N/A,Saloon,Parkside Motor Store - See all 347 cars,Dealer locationBolton
345,Mazda6,2006 (56 reg),N/A,"102,000 miles",2.3L,164BHP,Manual,Petrol,£995,N/A,Hatchback,North West Cars And Commercials Ltd - See all 5 cars,Dealer locationStockport
346,MINI Hatch,2007 (57 reg),3 owners,"121,373 miles",1.4L,95PS,Manual,Petrol,£599,N/A,Hatchback,,N/A
347,Vauxhall Corsa,2010 (10 reg),5 owners,"63,147 miles",1.4L,99BHP,Manual,Petrol,"£2,650",N/A,Hatchback,DEALZONWHEELZ LTD - See all 10 cars,Dealer locationLeeds
348,Ford Fiesta,2021 (21 reg),N/A,"11,070 miles",1.0L,95PS,Manual,Petrol,"£13,440",N/A,Hatchback,Bristol Street Motors Nissan Widnes - See all 44 cars,Dealer locationWidnes
349,KIA Ceed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
350,Vauxhall Corsa,2014 (14 reg),2 owners,"85,000 miles",1.3L,95PS,Manual,Diesel,"£3,499",N/A,Hatchback,Alex Scott Cramlington - See all 40 cars,Dealer locationCramlington
351,Vauxhall Corsa,2011 (11 reg),3 owners,"139,000 miles",1.4L,100PS,Manual,Petrol,£999,Cat S,Hatchback,Gosha Cars - See all 3 cars,Dealer locationHuddersfield
352,KIA Ceed,2016 (16 reg),4 owners,"154,225 miles",1.6L,136PS,Manual,Diesel,"£3,990",N/A,Hatchback,H M Motors - See all 35 cars,Dealer locationBlackburn
353,Toyota RAV4,2014 (14 reg),3 owners,"175,000 miles",2.0L,124PS,Manual,Diesel,"£3,800",N/A,SUV,MIX MAX MOTORS LIMITED - See all 6 cars,Dealer locationBradford
354,Honda Accord,2004 (54 reg),4 owners,"96,000 miles",2.0L,153BHP,Automatic,Petrol,"£1,489",N/A,Saloon,Modern Classic Cars - See all 35 cars,Dealer locationKeighley
355,Proton Savvy,2010 (59 reg),6 owners,"36,000 miles",1.2L,75BHP,Automatic,Petrol,"£1,330",Cat N,Hatchback,,N/A
356,MINI Convertible,2004 (54 reg),4 owners,"93,552 miles",1.6L,165PS,Manual,Petrol,"£1,300",N/A,Convertible,GENERAL MOTORS - See all 36 cars,Dealer locationBirmingham
357,Vauxhall Vectra,2007 (57 reg),N/A,"93,000 miles",2.8L,276BHP,Manual,Petrol,"£3,750",N/A,Hatchback,Autohub Northwest Ltd - See all 25 cars,Dealer locationManchester
358,Vauxhall Corsa,2009 (09 reg),N/A,"86,786 miles",1.3L,74BHP,Manual,Diesel,"£1,590",N/A,Hatchback,The Car Nation - See all 87 cars,Dealer locationBirmingham
359,Nissan Micra,2002 (52 reg),6 owners,"61,000 miles",1.0L,60BHP,Manual,Petrol,£995,N/A,Hatchback,Pick My Motor Holdings Ltd - See all 18 cars,Dealer locationWednesbury
360,Peugeot 4007,2010 (59 reg),5 owners,"112,512 miles",2.2L,156BHP,Manual,Diesel,"£2,195",N/A,SUV,D A Car and Commercial Ltd - See all 23 cars,Dealer locationWigan
361,Ford S-Max,2008 (08 reg),3 owners,"177,000 miles",2.0L,138BHP,Manual,Diesel,"£2,195",N/A,MPV,RS Motors - See all 21 cars,Dealer locationBirmingham
362,Vauxhall Corsa,2014 (14 reg),2 owners,"85,000 miles",1.3L,95PS,Manual,Diesel,"£3,499",N/A,Hatchback,Alex Scott Cramlington - See all 40 cars,Dealer locationCramlington
363,Hyundai Kona,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
364,Vauxhall Grandland X,2018 (67 reg),N/A,"38,404 miles",1.2L,130PS,Manual,Petrol,"£14,121",N/A,SUV,Bristol Street Motors Ford Crewe - See all 60 cars,Dealer locationCrewe
365,Hyundai i20,2009 (09 reg),4 owners,"105,472 miles",1.2L,78PS,Manual,Petrol,"£1,850",N/A,Hatchback,Motor Stores - See all 84 cars,Dealer locationLiverpool
366,Ford Fiesta,2013 (13 reg),2 owners,"155,000 miles",1.5L,75PS,Manual,Diesel,"£2,999",N/A,Hatchback,Genuine Main Dealer Trade-Ins - See all 13 cars,Dealer locationSouthport
367,Peugeot 308,2013 (63 reg),N/A,"105,000 miles",1.6L,112PS,Automatic,Diesel,"£3,500",N/A,Hatchback,GPC - See all 21 cars,Dealer locationBradford
368,Volkswagen Golf,2009 (59 reg),5 owners,"100,000 miles",1.6L,105PS,Automatic,Diesel,"£2,450",N/A,Hatchback,,N/A
369,Vauxhall Astra,2012 (12 reg),5 owners,"99,000 miles",1.6L,115PS,Manual,Petrol,"£3,295",N/A,Hatchback,FHS Car Sales - See all 16 cars,Dealer locationStockport
370,Ford Mondeo,2010 (60 reg),3 owners,"130,012 miles",2.0L,115PS,Manual,Diesel,"£1,000",N/A,Hatchback,ASP Motor Company - See all 41 cars,Dealer locationBolton
371,Vauxhall Corsa,2012 (12 reg),3 owners,"90,000 miles",1.4L,100PS,Manual,Petrol,"£2,999",N/A,Hatchback,Zinath Cars - See all 9 cars,Dealer locationManchester
372,Citroen Berlingo,2004 (54 reg),3 owners,"117,226 miles",1.6L,107BHP,Manual,Petrol,"£1,145",N/A,MPV,Audenshaw Motors - See all 82 cars,Dealer locationManchester
373,BMW 3 Series,2003 (03 reg),N/A,"102,000 miles",2.0L,143BHP,Automatic,Petrol,£500,N/A,Hatchback,HG UK Car Sales - See all 229 cars,Dealer locationWokingham
374,Volvo XC90,2010 (10 reg),N/A,"140,000 miles",2.4L,182BHP,Manual,Diesel,"£1,990",N/A,SUV,Pasture Car Sales - See all 37 cars,Dealer locationWirral
375,Vauxhall Corsa,2010 (10 reg),5 owners,"63,147 miles",1.4L,99BHP,Manual,Petrol,"£2,650",N/A,Hatchback,DEALZONWHEELZ LTD - See all 10 cars,Dealer locationLeeds
376,Ford Fiesta,2018 (68 reg),N/A,"56,209 miles",1.0L,140PS,Manual,Petrol,"£11,250",N/A,Hatchback,Bristol Street Motors Nissan Widnes - See all 44 cars,Dealer locationWidnes
377,Nissan Qashqai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
378,Ford Fiesta,2018 (68 reg),N/A,"56,209 miles",1.0L,140PS,Manual,Petrol,"£11,250",N/A,Hatchback,Bristol Street Motors Nissan Widnes - See all 44 cars,Dealer locationWidnes
379,SEAT Ibiza,2012 (12 reg),N/A,"124,000 miles",1.2L,70PS,Manual,Petrol,"£2,295",N/A,Hatchback,Broadgate Motors - See all 13 cars,Dealer locationBradford
380,Mazda2,2012 (12 reg),N/A,"92,800 miles",1.5L,102PS,Manual,Petrol,"£3,400",N/A,Hatchback,Z & A Motors - See all 7 cars,Dealer locationBurnley
381,MINI Hatch,2007 (57 reg),N/A,"96,091 miles",1.4L,95PS,Manual,Petrol,"£1,395",N/A,Hatchback,The Car Nation - See all 87 cars,Dealer locationBirmingham
382,Ford Mondeo,2004 (54 reg),N/A,"177,528 miles",2.2L,153BHP,Manual,Diesel,£595,N/A,Hatchback,DUNSMORE MOTORZ LTD - See all 54 cars,Dealer locationCoventry
383,Toyota Yaris,2006 (06 reg),3 owners,"115,000 miles",1.3L,85BHP,Manual,Petrol,"£1,500",N/A,Hatchback,ALUK Motors - See all 14 cars,Dealer locationManchester
384,Ford Fiesta,2012 (62 reg),N/A,"70,000 miles",1.4L,94BHP,Manual,Petrol,"£2,975",N/A,Hatchback,HJLcarsales Ltd - See all 37 cars,Dealer locationOldham
385,Jaguar XK,2002 (02 reg),4 owners,"128,000 miles",4.2L,300PS,Automatic,Petrol,"£1,500",N/A,Coupe,,N/A
386,Fiat 500,2010 (10 reg),6 owners,"93,000 miles",1.2L,70PS,Manual,Petrol,"£1,995",N/A,Hatchback,The Motor Max - See all 7 cars,Dealer locationNottingham
387,SEAT Ibiza,2012 (12 reg),2 owners,"98,000 miles",1.4L,85PS,Manual,Petrol,"£2,450",N/A,Hatchback,,N/A
388,Toyota Avensis,2006 (56 reg),6 owners,"129,650 miles",2.2L,148BHP,Manual,Diesel,£850,N/A,Hatchback,Audenshaw Motors - See all 82 cars,Dealer locationManchester
389,Citroen Saxo,2002 (52 reg),4 owners,"59,500 miles",1.6L,120BHP,Manual,Petrol,"£6,988",N/A,Hatchback,Get Car Finance Here - See all 21 cars,Dealer locationBarnoldswick
390,Nissan Juke,2017 (17 reg),Full service history,"31,077 miles",1.2L,115BHP,Manual,Petrol,"£11,790",N/A,SUV,Dace Specialist Car Centre - Trading Standards Approved - See all 137 cars,Dealer locationStockport
391,Citroen C4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
392,Citroen C1,2019 (19 reg),3 owners,"17,521 miles",1.0L,72PS,Manual,Petrol,"£8,280",N/A,Hatchback,Bristol Street Motors Vauxhall Knaresborough - See all 55 cars,Dealer locationKnaresborough
393,Citroen DS3,2012 (61 reg),N/A,"97,000 miles",1.6L,120PS,Manual,Petrol,£750,Cat S,Hatchback,HG UK Car Sales - See all 229 cars,Dealer locationWokingham
394,Hyundai i20,2012 (62 reg),2 owners,"66,200 miles",1.2L,86PS,Manual,Petrol,"£2,500",N/A,Hatchback,,N/A
395,Citroen Saxo,2002 (52 reg),4 owners,"59,500 miles",1.6L,120BHP,Manual,Petrol,"£6,988",N/A,Hatchback,Get Car Finance Here - See all 21 cars,Dealer locationBarnoldswick
396,Mitsubishi Shogun Pinin,2005 (05 reg),Full Service History,"66,311 miles",1.8L,113BHP,Manual,Petrol,"£3,995",N/A,SUV,Queensgate Car Sales - See all 17 cars,Dealer locationBurnley
397,Peugeot 107,2007 (56 reg),4 owners,"97,282 miles",1.0L,68PS,Manual,Petrol,"£1,245",N/A,Hatchback,Repute Motors - See all 108 cars,Dealer locationOldham
398,Ford Focus,2009 (09 reg),3 owners,"111,644 miles",1.6L,99BHP,Manual,Petrol,£995,N/A,Hatchback,Midland Cars - See all 32 cars,Dealer locationNottingham
399,Dacia Sandero Stepway,2014 (14 reg),N/A,"127,000 miles",0.9L,90BHP,Manual,Petrol,"£1,150",N/A,Hatchback,Autopark UK - See all 168 cars,Dealer locationMeadowfield
400,Nissan Juke,2011 (11 reg),3 owners,"116,000 miles",1.5L,110PS,Manual,Diesel,"£2,990",N/A,SUV,A & S Motors - See all 25 cars,Dealer locationWalsall
401,Peugeot 308,2009 (09 reg),N/A,"75,000 miles",1.6L,120BHP,Manual,Petrol,"£1,970",N/A,Hatchback,Vision Motors Direct Ltd - See all 218 cars,Dealer locationSt Helens
402,Renault Clio,2002 (52 reg),11 owners,"134,500 miles",2.0L,172BHP,Manual,Petrol,"£2,200",N/A,Hatchback,,N/A
403,Citroen Saxo,2002 (52 reg),4 owners,"59,500 miles",1.6L,120BHP,Manual,Petrol,"£6,988",N/A,Hatchback,Get Car Finance Here - See all 21 cars,Dealer locationBarnoldswick
404,Citroen C1,2019 (19 reg),3 owners,"17,521 miles",1.0L,72PS,Manual,Petrol,"£8,280",N/A,Hatchback,Bristol Street Motors Vauxhall Knaresborough - See all 55 cars,Dealer locationKnaresborough
405,Hyundai Kona,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
406,Nissan Juke,2017 (17 reg),Full service history,"31,077 miles",1.2L,115BHP,Manual,Petrol,"£11,790",N/A,SUV,Dace Specialist Car Centre - Trading Standards Approved - See all 137 cars,Dealer locationStockport
407,Vauxhall Corsa,2011 (60 reg),6 owners,"93,000 miles",1.2L,85PS,Manual,Petrol,"£2,250",Cat S,Hatchback,D3Kay Autos - See all 42 cars,Dealer locationManchester
408,KIA Soul,2010 (59 reg),3 owners,"97,000 miles",1.6L,128PS,Manual,Diesel,"£1,989",N/A,SUV,Fame Cars Ltd - See all 152 cars,Dealer locationBirmingham
409,Renault Clio,2013 (62 reg),Part service history,"127,741 miles",1.5L,90PS,Manual,Diesel,"£2,995",N/A,Hatchback,First Choice Car Sales - See all 22 cars,Dealer locationLiverpool
410,Citroen C2,2008 (58 reg),4 owners,"83,463 miles",1.1L,61PS,Manual,Petrol,"£1,195",N/A,Hatchback,Burton Cheap Cars - See all 57 cars,Dealer locationBurton On Trent
411,MINI Hatch,2007 (07 reg),N/A,"126,000 miles",1.6L,118BHP,Manual,Petrol,£900,N/A,Hatchback,Cubo Moto Limited - See all cars,Dealer locationHuddersfield
412,Volkswagen Passat,2007 (56 reg),3 owners,"131,480 miles",2.0L,140PS,Manual,Diesel,"£1,495",N/A,Estate,Burnley Motor Group Limited - See all 20 cars,Dealer locationBurnley
413,Vauxhall Corsa,2017 (17 reg),2 owners,"131,500 miles",1.0L,90PS,Manual,Petrol,"£2,499",N/A,Hatchback,Acorn Trade Cars - See all 32 cars,Dealer locationSheffield
414,Vauxhall Corsa,2015 (65 reg),3 owners,"88,000 miles",1.4L,90PS,Manual,Petrol,"£3,499",Cat S,Hatchback,Freeway Motoring,Dealer locationBirmingham
415,MINI Hatch,2005 (55 reg),3 owners,"98,896 miles",1.6L,118PS,Manual,Petrol,"£2,499",N/A,Hatchback,Electric Bike Supermarket - See all 7 cars,Dealer locationMold
416,Ford Fiesta,2015 (65 reg),3 owners,"98,500 miles",1.0L,140PS,Manual,Petrol,"£5,350",N/A,Hatchback,No. 1 CAR SALES - See all 8 cars,Dealer locationBirmingham
417,Suzuki Swift,2009 (59 reg),3 owners,"105,000 miles",1.6L,123BHP,Manual,Petrol,"£2,675",N/A,Hatchback,RS Motors - See all 21 cars,Dealer locationBirmingham
418,BMW 1 Series,2017 (17 reg),2 owners,"48,357 miles",1.5L,114BHP,Manual,Diesel,"£10,500",N/A,Hatchback,Big Motoring World Peterborough Fengate - See all 358 cars,Dealer locationPeterborough
419,Suzuki SX4 S-Cross,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
420,Ford Fiesta,2021 (21 reg),N/A,"11,070 miles",1.0L,95PS,Manual,Petrol,"£13,440",N/A,Hatchback,Bristol Street Motors Nissan Widnes - See all 44 cars,Dealer locationWidnes
421,Ford Fiesta,2011 (11 reg),4 owners,"79,000 miles",1.6L,94BHP,Manual,Diesel,"£3,290",N/A,Hatchback,Pasture Car Sales - See all 37 cars,Dealer locationWirral
422,Peugeot 207,2009 (58 reg),N/A,"82,800 miles",1.4L,75BHP,Manual,Petrol,"£1,399",N/A,Hatchback,Ashby Budget Cars - See all 18 cars,Dealer locationSwadlincote
423,MINI Hatch,2008 (58 reg),5 owners,"117,000 miles",1.6L,175PS,Manual,Petrol,"£2,600",N/A,Hatchback,,N/A
424,Vauxhall Corsa,2013 (13 reg),4 owners,"79,000 miles",1.4L,100PS,Manual,Petrol,"£2,500",N/A,Hatchback,MY NEW CAR - See all 82 cars,Dealer locationHanwell
425,Peugeot 207,2008 (58 reg),2 owners,"138,000 miles",1.4L,68BHP,Manual,Diesel,£895,N/A,Hatchback,Parkside Motor Store - See all 347 cars,Dealer locationBolton
426,Ford Focus,2009 (09 reg),5 owners,"115,000 miles",1.6L,108BHP,Manual,Diesel,"£1,700",N/A,Hatchback,SMS Motors - See all 12 cars,Dealer locationSheffield
427,SKODA Fabia,2014 (64 reg),2 owners,"100,000 miles",1.2L,105PS,Manual,Petrol,"£4,250",N/A,Hatchback,Audi Saab - See all 35 cars,Dealer locationWirral
428,Fiat Grande Punto,2007 (07 reg),2 owners,"68,000 miles",1.2L,65BHP,Manual,Petrol,"£1,790",N/A,Hatchback,Mosley Motors Ltd - See all 67 cars,Dealer locationBlackburn
429,Audi A3,2007 (56 reg),6 owners,"111,456 miles",1.6L,100BHP,Automatic,Petrol,"£1,795",N/A,Hatchback,A Car Sales - See all 12 cars,Dealer locationBirmingham
430,Ford Fiesta,2011 (61 reg),N/A,"120,786 miles",1.4L,69BHP,Manual,Diesel,"£2,495",N/A,Hatchback,Spades Car Sales - See all 66 cars,Dealer locationColne
431,Ford S-Max,2008 (08 reg),3 owners,"177,000 miles",2.0L,138BHP,Manual,Diesel,"£2,195",N/A,MPV,RS Motors - See all 21 cars,Dealer locationBirmingham
432,Ford Fiesta,2021 (21 reg),N/A,"11,070 miles",1.0L,95PS,Manual,Petrol,"£13,440",N/A,Hatchback,Bristol Street Motors Nissan Widnes - See all 44 cars,Dealer locationWidnes
433,BYD Atto 3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
434,Nissan Juke,2017 (17 reg),Full service history,"31,077 miles",1.2L,115BHP,Manual,Petrol,"£11,790",N/A,SUV,Dace Specialist Car Centre - Trading Standards Approved - See all 137 cars,Dealer locationStockport
435,Renault Grand Scenic,2008 (08 reg),Full service history,"94,183 miles",1.6L,111BHP,Manual,Petrol,£995,Cat N,Hatchback,TMV Cars - See all 11 cars,Dealer locationBurton On Trent
436,Toyota RAV4,2003 (53 reg),N/A,"61,000 miles",2.0L,Manual,Diesel,N/A,"£1,495",N/A,SUV,Hoyles Denholme - See all 11 cars,Dealer locationBradford
437,Volkswagen Polo,2010 (59 reg),8 owners,"113,000 miles",1.6L,90PS,Manual,Diesel,"£3,495",N/A,Hatchback,Cawley Motors - See all 35 cars,Dealer locationBradford
438,Ford Focus,2008 (58 reg),5 owners,"110,000 miles",2.0L,143BHP,Manual,Petrol,"£1,695",N/A,Hatchback,AS MOTOR GROUP - See all 30 cars,Dealer locationBatley
439,Vauxhall Astra,2013 (13 reg),2 owners,"99,000 miles",1.7L,130PS,Manual,Diesel,"£1,500",N/A,Estate,Cheap Cars and Vans - See all 20 cars,Dealer locationEnfield
440,Vauxhall Astra,2005 (54 reg),N/A,"115,000 miles",1.7L,79BHP,Manual,Diesel,£999,N/A,Hatchback,The Car Nation - See all 87 cars,Dealer locationBirmingham
441,Ford Focus,2010 (60 reg),2 owners,"96,000 miles",1.6L,99BHP,Manual,Petrol,"£2,150",N/A,Hatchback,Lane Autos - See all 5 cars,Dealer locationBolton
442,Vauxhall Corsa,2010 (10 reg),3 owners,"85,000 miles",1.2L,84BHP,Manual,Petrol,"£1,995",N/A,Hatchback,Drivehub Ltd - See all 19 cars,Dealer locationRochdale
443,Ford Fiesta,2008 (57 reg),6 owners,"96,000 miles",1.6L,99BHP,Manual,Petrol,"£1,350",N/A,Hatchback,KP Motors - See all 9 cars,Dealer locationSheffield
444,BMW 3 Series,2007 (07 reg),N/A,"144,900 miles",2.0L,122PS,Manual,Diesel,"£1,499",N/A,Saloon,Star Car Sales - See all 41 cars,Dealer locationBedford
