,name,year,owners,mileage,litres,BHP,transmission,fuel,price,write_off_category,vehicle_type,seller_name,location
1129,Ford Focus,2005 (55 reg),N/A,"99,000 miles",1.6L,99BHP,Manual,Petrol,"£1,295",N/A,Hatchback,WCC - See all 128 cars,Dealer locationHook
1130,Volkswagen Polo,2010 (10 reg),2 owners,"102,000 miles",1.6L,75PS,Manual,Diesel,"£2,595",N/A,Hatchback,,N/A
1131,Ford S-Max,2008 (08 reg),3 owners,"177,000 miles",2.0L,138BHP,Manual,Diesel,"£2,195",N/A,MPV,RS Motors - See all 21 cars,Dealer locationBirmingham
1132,Peugeot 208,2018 (68 reg),2 owners,"42,024 miles",1.2L,110PS,Manual,Petrol,"£9,580",N/A,Hatchback,Bristol Street Motors Peugeot Banbury - See all 33 cars,Dealer locationBanbury
1133,KIA Sorento,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1134,Vauxhall Adam,2016 (16 reg),3 owners,"37,937 miles",1.2L,69BHP,Manual,Petrol,"£8,194",N/A,Hatchback,Wilsons Peugeot - See all 146 cars,Dealer locationEpsom
1135,Alfa Romeo 159 Sportwagon,2008 (58 reg),N/A,"133,000 miles",1.9L,150BHP,Manual,Diesel,"£2,295",N/A,Estate,Reading Car Sales - See all 71 cars,Dealer locationReading
1136,Renault Wind,2011 (11 reg),N/A,"102,738 miles",1.2L,100PS,Manual,Petrol,"£2,490",N/A,Convertible,Kiln Farm Motors - See all 64 cars,Dealer locationLuton
1137,Vauxhall Meriva,2007 (07 reg),N/A,"113,000 miles",1.6L,104BHP,Manual,Petrol,£595,N/A,MPV,B L MOTORS OVERSEAL LTD - See all 31 cars,Dealer locationSwadlincote
1138,Vauxhall Corsa,2010 (10 reg),3 owners,"51,011 miles",1.4L,99BHP,Manual,Petrol,"£2,995",N/A,Hatchback,Ashley Car Sales Ltd - See all 17 cars,Dealer locationWalton On Thames
1139,Peugeot 607,2008 (57 reg),N/A,"69,000 miles",3.0L,211BHP,Automatic,Petrol,"£2,499",N/A,Saloon,Best Quality Cars Ltd - See all 54 cars,Dealer locationAbingdon
1140,Mercedes-Benz C Class,2008 (08 reg),N/A,"150,966 miles",2.1L,170PS,Automatic,Diesel,"£2,990",N/A,Saloon,Auto Sportiva - See all 104 cars,Dealer locationTonbridge
1141,Renault Fluence,2010 (69 reg),N/A,"67,104 miles",1.5L,Manual,Diesel,1 owner,"£2,490",N/A,Saloon,DVP CAR SALES LTD - See all 104 cars,Dealer locationCroydon
1142,Ford Focus,2005 (55 reg),N/A,"119,000 miles",1.6L,113BHP,Manual,Petrol,"£1,495",N/A,Hatchback,Dockland Motors - See all 29 cars,Dealer locationEast Ham
1143,BMW 3 Series,2008 (58 reg),N/A,"118,000 miles",2.0L,167BHP,Manual,Petrol,"£3,295",N/A,Coupe,Motor Shop - See all 124 cars,Dealer locationWest Drayton
1144,Renault Megane,2009 (09 reg),N/A,"89,000 miles",1.6L,110PS,Manual,Petrol,"£2,275",N/A,Hatchback,Sort Your Car - See all 30 cars,Dealer locationWindsor
1145,BMW 1 Series,2014 (14 reg),5 owners,"78,000 miles",2.0L,143PS,Manual,Diesel,"£8,490",N/A,Hatchback,Bespoke Motor Vehicles - See all 10 cars,Dealer locationStanford Le Hope
1146,Vauxhall Adam,2016 (16 reg),3 owners,"37,937 miles",1.2L,69BHP,Manual,Petrol,"£8,194",N/A,Hatchback,Wilsons Peugeot - See all 146 cars,Dealer locationEpsom
1147,Tesla Model 3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1148,Vauxhall Astra,2019 (19 reg),1 owner,"72,926 miles",1.6L,108BHP,Manual,Diesel,"£8,299",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 308 cars,Dealer locationMilton Keynes
1149,Honda Jazz,2003 (53 reg),N/A,"141,300 miles",1.4L,82BHP,Manual,Petrol,£995,N/A,Hatchback,Heritage Auto Factors - See all 16 cars,Dealer locationLuton
1150,BMW 3 Series,2007 (57 reg),N/A,"74,325 miles",2.0L,150PS,Manual,Petrol,"£2,495",N/A,Saloon,Greenford Motor Company - See all 52 cars,Dealer locationNortholt
1151,Vauxhall Zafira,2011 (61 reg),3 owners,"69,750 miles",1.7L,110PS,Manual,Diesel,"£3,000",N/A,MPV,Fairways Cars - See all 51 cars,Dealer locationMilton Keynes
1152,KIA RIO,2014 (14 reg),Full service history,"42,250 miles",1.1L,75PS,Manual,Diesel,"£3,999",N/A,Hatchback,The Garage Wallington,Dealer locationWallington
1153,Daihatsu Sportrak,1994 (M reg),N/A,"144,000 miles",1.6L,94BHP,Manual,Petrol,"£1,995",N/A,SUV,Van Trade Direct LTD - See all 7 cars,Dealer locationKelvedon
1154,Vauxhall Corsa,2009 (09 reg),Full service history,"80,000 miles",1.4L,89BHP,Manual,Petrol,"£2,495",N/A,Hatchback,Hextable Cars - See all 35 cars,Dealer locationSwanley
1155,Vauxhall Astra,2012 (62 reg),N/A,"114,000 miles",1.7L,110PS,Manual,Diesel,"£2,745",N/A,Hatchback,German Prestige Ltd - See all 34 cars,Dealer locationHigh Wycombe
1156,MINI Hatch,2004 (54 reg),N/A,"78,000 miles",1.6L,90PS,Manual,Petrol,"£1,990",N/A,Hatchback,Prestigio Cars Ltd - See all 75 cars,Dealer locationBedford
1157,MINI Hatch,2005 (55 reg),5 owners,"94,300 miles",1.6L,118PS,Manual,Petrol,"£1,995",N/A,Hatchback,Ignition Motors LTD - See all 14 cars,Dealer locationTilbury
1158,Volkswagen Polo,2000 (W reg),3 owners,"79,000 miles",1.4L,75BHP,Automatic,Petrol,£995,N/A,Hatchback,T & O Motors - See all 36 cars,Dealer locationChertsey
1159,Mazda3,2014 (14 reg),N/A,"84,451 miles",2.0L,120PS,Manual,Petrol,"£8,000",N/A,Saloon,New Stone Motors - See all 65 cars,Dealer locationAddlestone
1160,Nissan Qashqai,2019 (69 reg),N/A,"36,499 miles",1.3L,140PS,Manual,Petrol,"£17,599",N/A,SUV,Yeomans Nissan Portsmouth - See all 33 cars,Dealer locationWaterlooville
1161,Audi Q7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1162,Vauxhall Astra,2019 (19 reg),1 owner,"72,926 miles",1.6L,108BHP,Manual,Diesel,"£8,299",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 308 cars,Dealer locationMilton Keynes
1163,Vauxhall Corsa,2009 (59 reg),1 owner,"82,000 miles",1.2L,79BHP,Manual,Petrol,"£1,995",N/A,Hatchback,Greys Motors Exchange - See all 33 cars,Dealer locationReading
1164,Vauxhall Astra,2005 (05 reg),3 owners,"123,000 miles",1.6L,103BHP,Manual,Petrol,"£1,295",N/A,Hatchback,Berkshire Car Centre - See all 56 cars,Dealer locationReading
1165,SEAT Ibiza,2014 (14 reg),3 owners,"69,393 miles",1.4L,140PS,Manual,Petrol,"£3,495",Cat S,Hatchback,,N/A
1166,Honda Cr-V,2012 (12 reg),2 owners,"97,200 miles",2.2L,148BHP,Manual,Diesel,"£3,395",N/A,SUV,Best West Autos - See all 53 cars,Dealer locationWest Drayton
1167,Vauxhall Astra,2011 (11 reg),3 owners,"62,658 miles",1.6L,115PS,Manual,Petrol,"£4,195",N/A,Hatchback,DS Prestige Autos - See all 15 cars,Dealer locationWatford
1168,Vauxhall Astra,2013 (63 reg),Full service history,"75,000 miles",1.4L,100PS,Manual,Petrol,"£4,450",N/A,Hatchback,PREMIUM EXECUTIVE MOTORS - See all 7 cars,Dealer locationLuton
1169,BMW 3 Series,2003 (53 reg),N/A,"98,979 miles",2.5L,189BHP,Automatic,Petrol,"£2,898",N/A,Coupe,AUTHENTIC AUTOS - See all 7 cars,Dealer locationHarrow
1170,Vauxhall Astra,2009 (09 reg),N/A,"88,355 miles",1.4L,89BHP,Manual,Petrol,"£2,180",N/A,Hatchback,Lss Car sales - See all 36 cars,Dealer locationHayes
1171,Honda Cr-V,2009 (59 reg),2 owners,"168,000 miles",2.0L,148BHP,Manual,Petrol,"£1,990",N/A,SUV,Heathrow Vehicle Sales - See all 10 cars,Dealer locationStanwell Moor
1172,Peugeot 207,2006 (56 reg),5 owners,"85,000 miles",1.4L,90BHP,Manual,Petrol,£999,N/A,Hatchback,HRM Motors - See all 17 cars,Dealer locationBirmingham
1173,Mazda3,2014 (14 reg),N/A,"84,451 miles",2.0L,120PS,Manual,Petrol,"£8,000",N/A,Saloon,New Stone Motors - See all 65 cars,Dealer locationAddlestone
1174,Vauxhall Astra,2019 (19 reg),1 owner,"72,926 miles",1.6L,108BHP,Manual,Diesel,"£8,299",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 308 cars,Dealer locationMilton Keynes
1175,Audi Q7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1176,MG MG Zs,2021 (71 reg),N/A,"18,253 miles",1.5L,106PS,Manual,Petrol,"£14,451",N/A,SUV,Bristol Street Motors MG Beaconsfield - See all 19 cars,Dealer locationBeaconsfield
1177,Audi A4,2009 (59 reg),Part service history,"110,000 miles",3.0L,240PS,Automatic,Diesel,"£6,290",N/A,Saloon,Quality Part X Ripley - See all 147 cars,Dealer locationWoking
1178,Toyota Verso,2012 (62 reg),Full service history,"51,800 miles",2.0L,126PS,Manual,Diesel,"£4,990",N/A,MPV,Aero Car Sales - See all 56 cars,Dealer locationWest Drayton
1179,MINI Hatch,2008 (08 reg),1 owner,"88,000 miles",1.6L,175PS,Manual,Petrol,"£4,875",N/A,Hatchback,SHAMBLEHURST CARS - See all 7 cars,Dealer locationSouthampton
1180,Mazda MX-5,2011 (60 reg),N/A,"118,000 miles",1.8L,126PS,Manual,Petrol,"£3,795",N/A,Convertible,Pan Autos - See all 11 cars,Dealer locationAngmering
1181,Honda Odyssey,2012 (62 reg),N/A,"88,240 miles",2.4L,Automatic,Petrol,N/A,"£2,449",N/A,MPV,Car Valley - See all 101 cars,Dealer locationWembley
1182,Honda Civic,2008 (57 reg),4 owners,"68,496 miles",1.4L,82BHP,Automatic,Petrol,"£3,990",N/A,Hatchback,One 2 One Autos Ltd - See all 61 cars,Dealer locationWindsor
1183,Toyota Yaris,2000 (W reg),6 owners,"139,536 miles",1.0L,67BHP,Manual,Petrol,£850,N/A,Hatchback,1 Stop Cars London - See all 11 cars,Dealer locationUpper Edmonton
1184,Volkswagen Golf,2008 (58 reg),Full service history,"154,000 miles",2.0L,138BHP,Manual,Diesel,"£1,990",N/A,Hatchback,Martyn Neville T/A Martyn's Car Sales - See all 94 cars,Dealer locationChertsey
1185,Renault Megane,2010 (60 reg),N/A,"70,000 miles",1.6L,110PS,Manual,Petrol,"£3,090",N/A,Coupe,Motoring World - See all 145 cars,Dealer locationNortholt
1186,Ford Mondeo,2011 (61 reg),N/A,"90,000 miles",2.2L,197BHP,Manual,Diesel,"£3,295",Cat N,Hatchback,Motor Shop - See all 124 cars,Dealer locationWest Drayton
1187,Ford Fiesta,2016 (66 reg),N/A,"48,000 miles",1.25L,82PS,Manual,Petrol,"£6,500",N/A,Hatchback,New Stone Motors - See all 65 cars,Dealer locationAddlestone
1188,MG MG Zs,2021 (71 reg),N/A,"18,253 miles",1.5L,106PS,Manual,Petrol,"£14,451",N/A,SUV,Bristol Street Motors MG Beaconsfield - See all 19 cars,Dealer locationBeaconsfield
1189,Tesla Model Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1190,Land Rover Range Rover Evoque,2015 (65 reg),3 owners,"58,459 miles",2.0L,148BHP,Manual,Diesel,"£13,300",N/A,SUV,Big Motoring World Peterborough Fengate - See all 358 cars,Dealer locationPeterborough
1191,MINI Convertible,2010 (60 reg),Part service history,"60,000 miles",1.6L,98PS,Manual,Petrol,"£3,495",N/A,Convertible,S A CAR SALES - See all 111 cars,Dealer locationWest Molesey
1192,Volkswagen FOX,2011 (11 reg),5 owners,"91,493 miles",1.2L,60PS,Manual,Petrol,"£1,990",N/A,Hatchback,Bright Ride 786 - See all 11 cars,Dealer locationRomford
1193,Peugeot 207,2009 (09 reg),N/A,"69,328 miles",1.4L,95BHP,Manual,Petrol,"£1,995",N/A,Hatchback,DUNSMORE MOTORZ LTD - See all 54 cars,Dealer locationCoventry
1194,Ford Fiesta,2009 (59 reg),4 owners,"115,000 miles",1.4L,67BHP,Manual,Diesel,"£1,790",N/A,Hatchback,Harry's Car Sales - See all 334 cars,Dealer locationPeterborough
1195,Citroen C1,2006 (55 reg),8 owners,"127,985 miles",1.0L,67PS,Manual,Petrol,£875,N/A,Hatchback,,N/A
1196,Fiat 500,2009 (59 reg),Full service history,"47,142 miles",1.2L,70PS,Manual,Petrol,"£2,500",N/A,Hatchback,Tenb Cars Limited - See all 29 cars,Dealer locationBedford
1197,Fiat Grande Punto,2007 (07 reg),3 owners,"97,300 miles",1.4L,77BHP,Manual,Petrol,"£1,250",N/A,Hatchback,EMQ Kars - See all 60 cars,Dealer locationLeighton Buzzard
1198,Honda Civic,2004 (04 reg),N/A,"86,276 miles",1.3L,85BHP,Manual,Petrol Hybrid,"£2,300",N/A,Saloon,Trade Smart Motors - See all 25 cars,Dealer locationCroydon
1199,Renault Scenic,2012 (62 reg),4 owners,"116,828 miles",1.6L,110PS,Manual,Petrol,"£2,385",N/A,MPV,LOAH CARS LIMITED - See all 11 cars,Dealer locationBenfleet
1200,MINI Hatch,2009 (09 reg),2 owners,"78,203 miles",1.6L,120PS,Manual,Petrol,"£1,000",Cat D,Hatchback,AUTOROUTE CAR CENTRE - See all 73 cars,Dealer locationTeynham
1201,Ford S-Max,2008 (08 reg),3 owners,"177,000 miles",2.0L,138BHP,Manual,Diesel,"£2,195",N/A,MPV,RS Motors - See all 21 cars,Dealer locationBirmingham
1202,Land Rover Range Rover Evoque,2015 (65 reg),3 owners,"58,459 miles",2.0L,148BHP,Manual,Diesel,"£13,300",N/A,SUV,Big Motoring World Peterborough Fengate - See all 358 cars,Dealer locationPeterborough
1203,Tesla Model 3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1204,KIA Sportage,2018 (68 reg),1 owner,"27,206 miles",1.7L,114BHP,Manual,Diesel,"£12,999",N/A,SUV,Hilton Car Supermarket Milton Keynes - See all 308 cars,Dealer locationMilton Keynes
1205,MINI Hatch,2006 (56 reg),N/A,"105,000 miles",1.6L,91PS,Manual,Petrol,"£1,250",N/A,Hatchback,Sandy Cars - See all 44 cars,Dealer locationSandy
1206,Renault Megane,2006 (56 reg),3 owners,"80,000 miles",1.4L,100BHP,Manual,Petrol,"£1,449",N/A,Hatchback,Motorholics Ltd - See all 87 cars,Dealer locationChippenham
1207,Ford Fiesta,2008 (08 reg),N/A,"168,000 miles",1.4L,67BHP,Manual,Diesel,£995,N/A,Hatchback,WCC - See all 128 cars,Dealer locationHook
1208,Audi A3,2012 (12 reg),2 owners,"75,123 miles",1.6L,105PS,Manual,Diesel,"£5,600",N/A,Hatchback,CH Auto Sales Ltd - See all 50 cars,Dealer locationReading
1209,Ford Focus,2009 (59 reg),N/A,"84,884 miles",1.8L,123BHP,Manual,Petrol,"£3,489",N/A,Hatchback,D F Autos - See all 53 cars,Dealer locationRuislip
1210,Honda Civic,2013 (63 reg),N/A,"118,000 miles",1.8L,142PS,Manual,Petrol,"£3,975",N/A,Hatchback,Langley Trade Centre - See all 40 cars,Dealer locationSlough
1211,Ford Fusion,2009 (58 reg),6 owners,"112,000 miles",1.4L,67BHP,Manual,Diesel,"£1,395",N/A,Hatchback,Berkshire Car Centre - See all 56 cars,Dealer locationReading
1212,Volkswagen Golf,2003 (03 reg),N/A,"69,674 miles",1.6L,105BHP,Manual,Petrol,"£1,299",N/A,Hatchback,PLF Cars - See all 199 cars,Dealer locationChertsey
1213,Peugeot 3008,2010 (60 reg),3 owners,"116,868 miles",1.6L,112PS,Automatic,Diesel,"£2,000",N/A,SUV,Cottage Car Sales - See all 36 cars,Dealer locationHayes
1214,MINI Hatch,2009 (09 reg),3 owners,"78,000 miles",1.6L,120PS,Manual,Petrol,"£3,750",N/A,Hatchback,Chelmsford City Cars - See all 22 cars,Dealer locationChelmsford
1215,Ford S-Max,2008 (08 reg),3 owners,"177,000 miles",2.0L,138BHP,Manual,Diesel,"£2,195",N/A,MPV,RS Motors - See all 21 cars,Dealer locationBirmingham
1216,Vauxhall Astra,2019 (19 reg),1 owner,"72,926 miles",1.6L,108BHP,Manual,Diesel,"£8,299",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 308 cars,Dealer locationMilton Keynes
1217,Nissan Juke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1218,Vauxhall Crossland X,2018 (68 reg),2 owners,"35,085 miles",1.2L,108BHP,Automatic,Petrol,"£12,449",N/A,SUV,Hilton Car Supermarket Milton Keynes - See all 308 cars,Dealer locationMilton Keynes
1219,Hyundai i30,2010 (10 reg),N/A,"100,763 miles",1.6L,115PS,Automatic,Diesel,"£2,495",N/A,Hatchback,Supreme Cars - See all 22 cars,Dealer locationLuton
1220,Vauxhall Corsa,2008 (57 reg),4 owners,"34,000 miles",1.0L,59BHP,Manual,Petrol,"£2,390",N/A,Hatchback,MY NEW CAR - See all 82 cars,Dealer locationHanwell
1221,Toyota Corolla,2005 (05 reg),3 owners,"110,846 miles",2.0L,89BHP,Manual,Diesel,£995,Cat D,Hatchback,Express Motors - See all 43 cars,Dealer locationLondon
1222,Dacia Duster,2013 (13 reg),2 owners,"95,000 miles",1.6L,105PS,Manual,Petrol,"£2,495",N/A,SUV,Heathrow Vehicle Sales - See all 10 cars,Dealer locationStanwell Moor
1223,SEAT Exeo,2011 (61 reg),3 owners,"103,900 miles",2.0L,143PS,Automatic,Diesel,"£4,195",N/A,Estate,Car Deal Ltd - See all 115 cars,Dealer locationWokingham
1224,Vauxhall Meriva,2012 (12 reg),Full service history,"87,000 miles",1.4L,100PS,Manual,Petrol,"£2,600",N/A,MPV,B & A MOTORS LTD - See all 19 cars,Dealer locationHayes
1225,Mercedes-Benz A Class,2019 (19 reg),Full service history,"60,000 miles",1.5L,116PS,Automatic,Diesel,"£16,997",N/A,Hatchback,Auto AXS - See all 53 cars,Dealer locationCovent Garden
1226,Honda Jazz,2007 (07 reg),4 owners,"90,000 miles",1.4L,82BHP,Manual,Petrol,"£2,500",N/A,Hatchback,Car Deal Ltd - See all 115 cars,Dealer locationWokingham
1227,Ford Fiesta,2011 (11 reg),Full service history,"69,000 miles",1.25L,59BHP,Manual,Petrol,"£3,995",N/A,Hatchback,Rickmansworth Sports Cars - See all 68 cars,Dealer locationWatford
1228,Honda Civic,2006 (56 reg),3 owners,"121,000 miles",2.2L,138BHP,Manual,Diesel,"£1,495",N/A,Hatchback,Berkshire Car Centre - See all 56 cars,Dealer locationReading
1229,Hyundai i20,2016 (16 reg),N/A,"69,350 miles",1.2L,84PS,Manual,Petrol,"£5,999",N/A,Coupe,Coutts Cars - See all 10 cars,Dealer locationNorth Kensington
1230,Vauxhall Crossland X,2018 (68 reg),2 owners,"35,085 miles",1.2L,108BHP,Automatic,Petrol,"£12,449",N/A,SUV,Hilton Car Supermarket Milton Keynes - See all 308 cars,Dealer locationMilton Keynes
1231,Nissan Qashqai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1232,Citroen C4,2021 (21 reg),1 owner,"53,090 miles",1.2L,127BHP,Manual,Petrol,"£12,800",N/A,Hatchback,Big Motoring World Peterborough Fengate - See all 358 cars,Dealer locationPeterborough
1233,Vauxhall Astra,2008 (08 reg),Full service history,"71,000 miles",1.8L,138BHP,Automatic,Petrol,"£2,300",N/A,Hatchback,,N/A
1234,Honda Cr-V,1999 (V reg),N/A,"129,000 miles",2.0L,145BHP,Manual,Petrol,"£1,375",N/A,SUV,RL Sales - See all 11 cars,Dealer locationHorsham
1235,Vauxhall Corsa,2007 (56 reg),N/A,"68,000 miles",1.2L,79BHP,Automatic,Petrol,"£3,500",N/A,Hatchback,QVM - See all 20 cars,Dealer locationNew Southgate
1236,Volkswagen Golf,2003 (03 reg),2 owners,"59,965 miles",2.3L,170BHP,Manual,Petrol,"£3,500",N/A,Hatchback,PLF Cars - See all 199 cars,Dealer locationChertsey
1237,Renault Clio,2009 (59 reg),Full service history,"107,050 miles",1.2L,75PS,Manual,Petrol,"£1,795",N/A,Hatchback,SU Kent Cars Ltd - See all 25 cars,Dealer locationSwanscombe
1238,Mazda5,2007 (07 reg),3 owners,"130,625 miles",2.0L,144BHP,Manual,Petrol,"£1,895",N/A,MPV,Siatec Motors - See all 10 cars,Dealer locationSwanscombe
1239,Ford Focus,2007 (07 reg),3 owners,"83,000 miles",1.6L,99BHP,Manual,Petrol,"£1,995",N/A,Hatchback,AutoMart Car Sales Limited - See all 112 cars,Dealer locationSunbury On Thames
1240,BMW 3 Series,2009 (09 reg),N/A,"138,629 miles",2.0L,170PS,Manual,Petrol,"£2,490",N/A,Estate,A M B Cars - See all 132 cars,Dealer locationWokingham
1241,Ford Fiesta,2009 (59 reg),2 owners,"157,777 miles",1.4L,94BHP,Manual,Petrol,"£1,950",N/A,Hatchback,,N/A
