,name,year,owners,mileage,litres,BHP,transmission,fuel,price,write_off_category,vehicle_type,seller_name,location
0,Vauxhall Corsa,2021 (70 reg),1 owner,"46,564 miles",1.2L,99BHP,Manual,Petrol,"£10,900",N/A,Hatchback,Eden Vauxhall Oxford - See all 58 cars,Dealer locationOxford
1,Vauxhall Astra,2007 (57 reg),Part service history,"119,000 miles",1.9L,118BHP,Automatic,Diesel,£995,N/A,Hatchback,Premier Cars of Thame - See all 21 cars,Dealer locationThame
2,Vauxhall Tigra,2006 (06 reg),N/A,"131,000 miles",1.4L,89BHP,Manual,Petrol,£495,N/A,Convertible,Premier Cars of Thame - See all 21 cars,Dealer locationThame
3,Vauxhall Corsa,2011 (61 reg),N/A,"94,000 miles",1.2L,85PS,Manual,Petrol,"£1,895",N/A,Hatchback,Trade Price Car Sales - See all 31 cars,Dealer locationHigh Wycombe
4,Hyundai i30,2011 (61 reg),N/A,"130,000 miles",1.4L,110PS,Manual,Petrol,£949,N/A,Hatchback,Classic Automotive - See all 35 cars,N/A
5,Audi A4,2010 (10 reg),3 owners,"79,000 miles",1.8L,120PS,Manual,Petrol,"£4,750",N/A,Saloon,Best Quality Cars Ltd - See all 54 cars,Dealer locationAbingdon
6,Toyota Yaris,2004 (54 reg),3 owners,"119,548 miles",1.3L,85BHP,Manual,Petrol,£795,N/A,Hatchback,P.S. Ponting Ltd - See all 50 cars,Dealer locationBanbury
7,MINI Hatch,2005 (05 reg),N/A,"101,000 miles",1.6L,115PS,Manual,Petrol,"£1,195",N/A,Hatchback,Autoclick - See all 119 cars,N/A
8,BMW 3 Series,2003 (03 reg),N/A,"102,000 miles",2.0L,143BHP,Automatic,Petrol,£500,N/A,Hatchback,Toot Toot - See all 19 cars,Dealer locationHenley On Thames
9,BMW 1 Series,2010 (60 reg),N/A,"72,000 miles",2.0L,143PS,Manual,Petrol,"£1,850",N/A,Hatchback,Trade Price Car Sales - See all 31 cars,Dealer locationHigh Wycombe
10,Hyundai Coupe,2007 (07 reg),N/A,N/A,N/A,N/A,N/A,N/A,"£1,895",N/A,Coupe,Eden Approved Bicester - See all 48 cars,Dealer locationBicester
11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B&L Cars Ltd - See all 29 cars,Dealer locationWantage
12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Eden Vauxhall Oxford - See all 58 cars,Dealer locationOxford
13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
14,Peugeot 3008,2020 (69 reg),2 owners,"30,717 miles",1.2L,131PS,Manual,Petrol,"£17,000",N/A,SUV,Eden Vauxhall Oxford - See all 58 cars,Dealer locationOxford
15,Peugeot 406,1999 (T reg),N/A,"113,268 miles",2.0L,90BHP,Manual,Diesel,£999,Cat C,Estate,Trade Price Car Sales - See all 31 cars,Dealer locationHigh Wycombe
16,Vauxhall Astra,2013 (13 reg),3 owners,"67,244 miles",1.4L,100PS,Manual,Petrol,"£4,800",N/A,Hatchback,M&R Motors - See all 49 cars,Dealer locationWallingford
17,Mazda6,2010 (60 reg),1 owner,"135,000 miles",2.2L,163PS,Manual,Diesel,"£1,850",N/A,Hatchback,Premier Cars of Thame - See all 21 cars,Dealer locationThame
18,Volkswagen Polo,2004 (54 reg),N/A,"128,183 miles",1.4L,75BHP,Manual,Petrol,£999,Cat N,Hatchback,M&Q MOTORS - See all 26 cars,Dealer locationOxford
19,Jaguar X-Type,2005 (05 reg),Full service history,"161,000 miles",2.0L,130BHP,Manual,Diesel,£995,N/A,Saloon,Flc - See all 47 cars,N/A
20,Ford Fiesta,2011 (11 reg),4 owners,"133,500 miles",1.4L,69BHP,Manual,Diesel,"£1,650",Cat N,Hatchback,Greenwoods of Garsington Ltd - See all 6 cars,Dealer locationOxford
21,Mercedes-Benz E Class,2013 (63 reg),Full dealership history,"55,000 miles",2.1L,204PS,Automatic,Diesel,"£12,500",N/A,Estate,Emc Trading Since 1988 - See all 28 cars,Dealer locationSteventon
22,Audi TT,2005 (05 reg),4 owners,"155,840 miles",1.8L,180BHP,Manual,Petrol,£800,N/A,Coupe,,N/A
23,Mazda3,2008 (08 reg),3 owners,"143,661 miles",1.6L,103BHP,Manual,Petrol,"£1,689",N/A,Saloon,Aylesbury Motors - See all 25 cars,Dealer locationAylesbury
24,Audi A4 Cabriolet,2007 (07 reg),N/A,"113,245 miles",2.0L,197BHP,Manual,Petrol,"£2,499",N/A,Convertible,Premier Cars of Thame - See all 21 cars,Dealer locationThame
25,Mercedes-Benz E Class,2013 (63 reg),Full dealership history,"55,000 miles",2.1L,204PS,Automatic,Diesel,"£12,500",N/A,Estate,Emc Trading Since 1988 - See all 28 cars,Dealer locationSteventon
26,Peugeot 3008,2020 (69 reg),2 owners,"30,717 miles",1.2L,131PS,Manual,Petrol,"£17,000",N/A,SUV,Eden Vauxhall Oxford - See all 58 cars,Dealer locationOxford
27,KIA Proceed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
28,Vauxhall Corsa,2020 (20 reg),N/A,"22,512 miles",1.2L,100PS,Manual,Petrol,"£13,499",N/A,Hatchback,Eden Approved Bicester - See all 48 cars,Dealer locationBicester
29,BMW 3 Series,2009 (59 reg),6 owners,"89,644 miles",2.0L,170PS,Manual,Petrol,"£3,100",N/A,Coupe,,N/A
30,Peugeot 208,2014 (64 reg),5 owners,"90,626 miles",1.4L,68PS,Manual,Diesel,"£2,250",Cat S,Hatchback,Premier Cars of Thame - See all 21 cars,Dealer locationThame
31,Vauxhall Astra,2006 (56 reg),N/A,"122,000 miles",1.6L,103BHP,Manual,Petrol,"£1,390",N/A,Hatchback,Auto Globe Limited - See all 114 cars,N/A
32,Hyundai i20,2009 (09 reg),N/A,"87,724 miles",1.4L,100PS,Manual,Petrol,"£1,500",N/A,Hatchback,TMC HUDDERSFIELD - See all 20 cars,N/A
33,SKODA Octavia,2011 (61 reg),1 owner,"118,000 miles",1.4L,122PS,Manual,Petrol,"£2,495",N/A,Estate,Premier Cars of Thame - See all 21 cars,Dealer locationThame
34,Ford Mondeo,2008 (08 reg),Full service history,"110,000 miles",2.0L,138BHP,Manual,Diesel,"£2,000",Cat N,Hatchback,Blenheim Cars - See all 47 cars,Dealer locationWitney
35,Volkswagen Golf Plus,2009 (09 reg),2 owners,"165,000 miles",2.0L,110PS,Manual,Diesel,"£1,650",N/A,Hatchback,Premier Cars of Thame - See all 21 cars,Dealer locationThame
36,Jaguar XF,2009 (09 reg),N/A,"176,023 miles",2.7L,207PS,Automatic,Diesel,"£1,990",N/A,Saloon,Trade Price Car Sales - See all 31 cars,Dealer locationHigh Wycombe
37,Suzuki Swift,2002 (52 reg),N/A,"36,844 miles",1.0L,52BHP,Manual,Petrol,"£1,690",N/A,Hatchback,Trade Price Car Sales - See all 31 cars,Dealer locationHigh Wycombe
38,Toyota Yaris,2009 (59 reg),1 owner,"81,965 miles",1.33L,101PS,Manual,Petrol,"£3,300",N/A,Hatchback,M&R Motors - See all 49 cars,Dealer locationWallingford
39,Volkswagen Golf,2005 (55 reg),4 owners,"112,000 miles",1.9L,103BHP,Automatic,Diesel,"£1,990",N/A,Hatchback,CAR CITY (LUTON) LIMITED - See all 112 cars,N/A
40,Ssangyong Tivoli,2018 (18 reg),2 owners,"24,410 miles",1.6L,128PS,Automatic,Petrol,"£11,499",N/A,SUV,Eden Approved Bicester - See all 48 cars,Dealer locationBicester
41,Citroen C4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
42,KIA Stonic,2018 (18 reg),2 owners,"43,671 miles",1.4L,99PS,Manual,Petrol,"£11,243",N/A,SUV,Carsa - See all 193 cars,N/A
43,MINI Hatch,2004 (54 reg),N/A,"78,000 miles",1.6L,90PS,Manual,Petrol,"£1,990",N/A,Hatchback,Prestigio Cars Ltd - See all 79 cars,N/A
44,Ford Mondeo,2013 (63 reg),3 owners,"168,000 miles",1.6L,115PS,Manual,Diesel,"£2,195",N/A,Hatchback,Premier Cars of Thame - See all 21 cars,Dealer locationThame
45,Volkswagen Passat,2005 (55 reg),N/A,"132,000 miles",2.8L,193BHP,Automatic,Petrol,"£1,999",N/A,Saloon,Best Quality Cars Ltd - See all 54 cars,Dealer locationAbingdon
46,Vauxhall Astra,2014 (14 reg),2 owners,"94,613 miles",1.6L,115PS,Manual,Petrol,"£3,250",N/A,Hatchback,Junction 17 Cars Peterborough - See all 245 cars,N/A
47,SKODA Octavia,2010 (59 reg),3 owners,"185,000 miles",1.9L,105PS,Manual,Diesel,"£1,695",N/A,Estate,Premier Cars of Thame - See all 21 cars,Dealer locationThame
48,Volkswagen Golf,2005 (55 reg),4 owners,"112,000 miles",1.9L,103BHP,Automatic,Diesel,"£1,990",N/A,Hatchback,CAR CITY (LUTON) LIMITED - See all 112 cars,N/A
49,Renault Clio,2007 (07 reg),N/A,"98,000 miles",1.4L,98BHP,Manual,Petrol,"£2,099",Cat N,Hatchback,Motorleague Ltd - See all 28 cars,Dealer locationFaringdon
50,Citroen C3 Picasso,2012 (12 reg),N/A,"99,044 miles",1.6L,90PS,Manual,Diesel,"£1,490",Cat S,MPV,Trade Price Car Sales - See all 31 cars,Dealer locationHigh Wycombe
51,Chevrolet Cruze,2011 (11 reg),N/A,"86,353 miles",1.6L,124BHP,Automatic,Petrol,"£3,495",N/A,Hatchback,Advantage Vehicles - See all 65 cars,N/A
52,Mitsubishi ASX,2011 (61 reg),6 owners,"107,000 miles",1.8L,147PS,Manual,Diesel,"£3,694",N/A,SUV,Autoclick - See all 119 cars,N/A
53,Volkswagen Golf,2014 (14 reg),4 owners,"69,988 miles",1.6L,105PS,Manual,Diesel,"£7,499",N/A,Hatchback,Eden Approved Bicester - See all 48 cars,Dealer locationBicester
54,Renault Clio,2020 (70 reg),2 owners,"7,549 miles",1.0L,100BHP,Manual,Petrol,"£11,995",N/A,Hatchback,Eden Approved Bicester - See all 48 cars,Dealer locationBicester
55,Nissan Qashqai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
56,Vauxhall Adam,2015 (65 reg),N/A,"73,920 miles",1.4L,87PS,Manual,Petrol,"£5,480",N/A,Hatchback,Carsa Durham - See all 99 cars,N/A
57,MINI Hatch,2012 (62 reg),N/A,"74,286 miles",1.6L,90PS,Manual,Diesel,"£4,650",N/A,Hatchback,DANOS AUTOMOTIVE LTD - See all 11 cars,Dealer locationAbingdon
58,Hyundai Getz,2004 (54 reg),1 owner,"64,670 miles",1.1L,62BHP,Manual,Petrol,"£1,500",N/A,Hatchback,JMC Sutton - See all 33 cars,N/A
59,Peugeot 308,2012 (62 reg),5 owners,"101,074 miles",1.6L,120PS,Manual,Petrol,"£3,150",N/A,Hatchback,OX Autos Limited - See all 5 cars,Dealer locationOxford
60,Hyundai i30,2013 (13 reg),2 owners,"85,359 miles",1.4L,98PS,Manual,Petrol,"£5,400",N/A,Hatchback,M&R Motors - See all 49 cars,Dealer locationWallingford
61,MINI Hatch,2003 (52 reg),4 owners,"148,000 miles",1.6L,115PS,Manual,Petrol,"£2,499",N/A,Hatchback,Motorleague Ltd - See all 28 cars,Dealer locationFaringdon
62,Vauxhall Corsa,2013 (13 reg),1 owner,"29,923 miles",1.4L,100PS,Manual,Petrol,"£4,800",N/A,Hatchback,H Autos - See all 6 cars,Dealer locationWitney
63,Nissan Juke,2013 (13 reg),N/A,"129,554 miles",1.5L,110BHP,Manual,Diesel,"£2,950",N/A,SUV,Martin Lee Sports and Prestige - See all 20 cars,N/A
64,Audi A4 Avant,2007 (57 reg),N/A,"159,032 miles",2.0L,168BHP,Manual,Diesel,"£1,990",N/A,Estate,Trade Price Car Sales - See all 31 cars,Dealer locationHigh Wycombe
65,Ford C-Max,2011 (61 reg),3 owners,"138,365 miles",1.6L,115PS,Manual,Diesel,"£2,450",N/A,MPV,Motoroo - See all 60 cars,N/A
66,Peugeot 208,2014 (64 reg),3 owners,"92,138 miles",1.2L,82PS,Manual,Petrol,"£4,300",N/A,Hatchback,M&R Motors - See all 49 cars,Dealer locationWallingford
67,Toyota Yaris,2009 (59 reg),1 owner,"81,965 miles",1.33L,101PS,Manual,Petrol,"£3,300",N/A,Hatchback,M&R Motors - See all 49 cars,Dealer locationWallingford
68,Renault Clio,2020 (70 reg),2 owners,"7,549 miles",1.0L,100BHP,Manual,Petrol,"£11,995",N/A,Hatchback,Eden Approved Bicester - See all 48 cars,Dealer locationBicester
69,SKODA Octavia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
70,Vauxhall Corsa,2020 (20 reg),N/A,"22,512 miles",1.2L,100PS,Manual,Petrol,"£13,499",N/A,Hatchback,Eden Approved Bicester - See all 48 cars,Dealer locationBicester
71,Vauxhall Insignia,2012 (12 reg),3 owners,"114,807 miles",2.0L,195PS,Manual,Diesel,"£3,000",N/A,Hatchback,SC Car Centre - See all 3 cars,Dealer locationDidcot
72,Mazda6,2017 (67 reg),2 owners,"96,248 miles",2.2L,150PS,Manual,Diesel,"£7,590",N/A,Estate,Whitebridge Cars - See all 5 cars,Dealer locationKidlington
73,Citroen C3,2011 (11 reg),1 owner,"37,433 miles",1.4L,75PS,Manual,Petrol,"£3,200",N/A,Hatchback,H Autos - See all 6 cars,Dealer locationWitney
74,Volkswagen Golf,2009 (59 reg),N/A,"189,000 miles",2.0L,140PS,Manual,Diesel,"£1,990",N/A,Hatchback,Trade Price Car Sales - See all 31 cars,Dealer locationHigh Wycombe
75,BMW 1 Series,2009 (59 reg),N/A,"115,000 miles",2.0L,122PS,Manual,Petrol,"£1,490",N/A,Hatchback,Prestigio Cars Ltd - See all 79 cars,N/A
76,Vauxhall Corsa,2011 (60 reg),3 owners,"60,272 miles",1.4L,99BHP,Manual,Petrol,"£2,999",N/A,Hatchback,WEST LONDON MOTORS LTD - See all 50 cars,N/A
77,SKODA Octavia,2009 (59 reg),1 owner,"184,000 miles",1.6L,105PS,Manual,Diesel,"£1,495",N/A,Estate,Premier Cars of Thame - See all 21 cars,Dealer locationThame
78,Volvo V50,2010 (10 reg),3 owners,"145,000 miles",1.6L,109PS,Manual,Diesel,"£2,495",N/A,Estate,Premier Cars of Thame - See all 21 cars,Dealer locationThame
79,MINI Hatch,2006 (06 reg),5 owners,"99,977 miles",1.6L,118PS,Manual,Petrol,"£1,999",N/A,Hatchback,,N/A
80,SKODA Octavia,2007 (56 reg),2 owners,"149,000 miles",2.0L,140PS,Manual,Diesel,"£1,495",N/A,Hatchback,Premier Cars of Thame - See all 21 cars,Dealer locationThame
81,SKODA Octavia,2012 (62 reg),3 owners,"148,000 miles",2.0L,170PS,Manual,Diesel,"£3,995",N/A,Estate,B&L Cars Ltd - See all 29 cars,Dealer locationWantage
82,Hyundai Tucson,2016 (16 reg),2 owners,"74,000 miles",1.6L,132PS,Manual,Petrol,"£9,500",N/A,SUV,Lux Cars International Ltd - See all 15 cars,N/A
83,Volkswagen Passat,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
84,Vauxhall Crossland,2021 (71 reg),1 owner,"19,008 miles",1.2L,110PS,Manual,Petrol,"£14,999",N/A,SUV,Eden Vauxhall Oxford - See all 58 cars,Dealer locationOxford
85,KIA RIO,2011 (11 reg),5 owners,"43,000 miles",1.4L,95BHP,Manual,Petrol,"£2,995",N/A,Hatchback,Harrisons Car Sales - See all 18 cars,Dealer locationThame
86,Chevrolet Cruze,2011 (11 reg),N/A,"83,000 miles",1.6L,124PS,Manual,Petrol,"£2,495",N/A,Hatchback,Autoclick - See all 119 cars,N/A
87,Vauxhall Astra,2005 (54 reg),4 owners,"128,156 miles",1.7L,99BHP,Manual,Diesel,"£1,450",N/A,Hatchback,Aylesbury Motors - See all 25 cars,Dealer locationAylesbury
88,Audi A3,2008 (58 reg),N/A,"132,936 miles",1.8L,160PS,Manual,Petrol,"£2,495",N/A,Hatchback,Premier Cars of Thame - See all 21 cars,Dealer locationThame
89,Mercedes-Benz E Class,2006 (56 reg),N/A,"64,678 miles",3.0L,190BHP,Automatic,Diesel,"£3,990",N/A,Saloon,Trade Price Car Sales - See all 31 cars,Dealer locationHigh Wycombe
90,Subaru Legacy,2011 (11 reg),Full service history,"133,030 miles",2.0L,150PS,Manual,Diesel,"£3,895",N/A,Estate,Jason Mead Car Sales Ltd - See all 19 cars,N/A
91,Renault Grand Scenic,2010 (10 reg),3 owners,"154,000 miles",1.9L,130PS,Manual,Diesel,"£1,450",N/A,MPV,,N/A
92,MINI Convertible,2005 (55 reg),N/A,"102,000 miles",1.6L,115PS,Manual,Petrol,"£2,499",N/A,Convertible,Best Quality Cars Ltd - See all 54 cars,Dealer locationAbingdon
93,Hyundai i10,2009 (59 reg),2 owners,"98,000 miles",1.2L,78PS,Manual,Petrol,"£1,997",N/A,Hatchback,Toot Toot - See all 19 cars,Dealer locationHenley On Thames
94,MINI Hatch,2009 (59 reg),4 owners,"77,000 miles",1.4L,75PS,Manual,Petrol,"£2,850",N/A,Hatchback,,N/A
95,Peugeot 208,2014 (64 reg),3 owners,"92,138 miles",1.2L,82PS,Manual,Petrol,"£4,300",N/A,Hatchback,M&R Motors - See all 49 cars,Dealer locationWallingford
96,Mercedes-Benz A Class,2019 (69 reg),1 owner,"91,439 miles",1.5L,116PS,Automatic,Diesel,"£15,850",N/A,Saloon,Carsa - See all 193 cars,N/A
97,Volkswagen Golf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
98,Vauxhall Adam,2015 (65 reg),N/A,"73,920 miles",1.4L,87PS,Manual,Petrol,"£5,480",N/A,Hatchback,Carsa Durham - See all 99 cars,N/A
99,Mercedes-Benz B Class,2013 (13 reg),N/A,"89,000 miles",1.8L,109BHP,Manual,Diesel,"£6,250",N/A,MPV,Flc - See all 47 cars,N/A
100,Peugeot 308,2010 (59 reg),N/A,"120,000 miles",1.6L,90BHP,Manual,Diesel,"£2,000",N/A,Hatchback,JMC Sutton - See all 33 cars,N/A
101,Mazda2,2006 (56 reg),N/A,"78,185 miles",1.4L,79BHP,Manual,Petrol,"£2,000",N/A,Hatchback,M&Q MOTORS - See all 26 cars,Dealer locationOxford
102,Nissan Pathfinder,2008 (08 reg),N/A,"151,000 miles",2.5L,169BHP,Manual,Diesel,"£3,490",N/A,SUV,Trade Price Car Sales - See all 31 cars,Dealer locationHigh Wycombe
103,MG MG3,2015 (15 reg),N/A,"83,109 miles",1.5L,106PS,Manual,Petrol,"£3,990",N/A,Hatchback,Trade Price Car Sales - See all 31 cars,Dealer locationHigh Wycombe
104,Mercedes-Benz M Class,2004 (04 reg),3 owners,"86,600 miles",2.7L,163BHP,Automatic,Diesel,"£3,250",N/A,SUV,,N/A
105,Volkswagen Beetle,2006 (55 reg),N/A,"83,000 miles",1.6L,102PS,Manual,Petrol,"£1,490",N/A,Hatchback,Auto Globe Limited - See all 114 cars,N/A
106,BMW 3 Series,2005 (55 reg),9 owners,"108,095 miles",2.2L,170BHP,Manual,Petrol,"£2,975",N/A,Convertible,,N/A
107,Vauxhall Corsa,2009 (09 reg),N/A,"68,515 miles",1.4L,89BHP,Manual,Petrol,"£2,699",N/A,Hatchback,Euac Ltd - See all 21 cars,N/A
108,SEAT Altea Xl,2011 (61 reg),4 owners,"100,000 miles",2.0L,140PS,Manual,Diesel,"£2,495",N/A,MPV,Premier Cars of Thame - See all 21 cars,Dealer locationThame
109,Volkswagen Golf,2017 (67 reg),Full service history,"88,202 miles",2.0L,182BHP,Automatic,Diesel,"£15,647",N/A,Hatchback,Adam Automotive - See all 71 cars,N/A
110,Vauxhall Crossland,2021 (71 reg),1 owner,"19,008 miles",1.2L,110PS,Manual,Petrol,"£14,999",N/A,SUV,Eden Vauxhall Oxford - See all 58 cars,Dealer locationOxford
111,SKODA Karoq,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
112,Vauxhall Grandland X,2018 (68 reg),2 owners,"16,653 miles",1.2L,130PS,Manual,Petrol,"£15,000",N/A,SUV,Eden Vauxhall Oxford - See all 58 cars,Dealer locationOxford
113,Suzuki Alto,2015 (64 reg),2 owners,"90,000 miles",1.0L,68PS,Manual,Petrol,"£2,495",N/A,Hatchback,Autoclick - See all 119 cars,N/A
114,Hyundai i40,2017 (17 reg),2 owners,"92,099 miles",1.7L,141PS,Automatic,Diesel,"£9,200",N/A,Saloon,M&R Motors - See all 49 cars,Dealer locationWallingford
115,Mercedes-Benz C Class,2012 (62 reg),5 owners,"148,000 miles",2.1L,168BHP,Manual,Diesel,"£3,495",N/A,Saloon,Nick Moore Cars - See all 14 cars,Dealer locationFaringdon
116,Ford Fiesta,2005 (05 reg),2 owners,"91,757 miles",1.25L,74BHP,Manual,Petrol,"£1,350",N/A,Hatchback,,N/A
117,Volkswagen Golf,2017 (67 reg),Full service history,"88,202 miles",2.0L,182BHP,Automatic,Diesel,"£15,647",N/A,Hatchback,Adam Automotive - See all 71 cars,N/A
118,Citroen C1,2011 (11 reg),5 owners,"99,117 miles",1.0L,68PS,Manual,Petrol,"£1,850",N/A,Hatchback,,N/A
119,BMW 3 Series,2004 (54 reg),5 owners,"112,000 miles",3.0L,204BHP,Automatic,Diesel,"£3,500",N/A,Coupe,,N/A
120,BMW 3 Series,2005 (55 reg),N/A,"170,000 miles",3.0L,204BHP,Manual,Diesel,"£3,350",N/A,Coupe,,N/A
121,Suzuki Swift,2007 (07 reg),N/A,"125,000 miles",1.6L,123BHP,Manual,Petrol,"£2,495",N/A,Hatchback,Blenheim Cars - See all 47 cars,Dealer locationWitney
122,Vauxhall Meriva,2010 (59 reg),N/A,"80,000 miles",1.6L,104BHP,Manual,Petrol,"£2,699",N/A,MPV,P.S. Ponting Ltd - See all 50 cars,Dealer locationBanbury
123,Volkswagen Golf,2017 (67 reg),Full service history,"88,202 miles",2.0L,182BHP,Automatic,Diesel,"£15,647",N/A,Hatchback,Adam Automotive - See all 71 cars,N/A
124,Vauxhall Grandland X,2018 (68 reg),2 owners,"16,653 miles",1.2L,130PS,Manual,Petrol,"£15,000",N/A,SUV,Eden Vauxhall Oxford - See all 58 cars,Dealer locationOxford
125,SKODA Enyaq,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
126,Peugeot 3008,2020 (69 reg),2 owners,"30,717 miles",1.2L,131PS,Manual,Petrol,"£17,000",N/A,SUV,Eden Vauxhall Oxford - See all 58 cars,Dealer locationOxford
127,Volkswagen Polo,2015 (64 reg),1 owner,"94,183 miles",1.0L,60PS,Manual,Petrol,"£6,700",N/A,Hatchback,M&R Motors - See all 49 cars,Dealer locationWallingford
128,Volkswagen Tiguan,2013 (63 reg),2 owners,"90,319 miles",2.0L,140PS,Manual,Diesel,"£5,199",N/A,SUV,,N/A
129,Ford Focus C-Max,2004 (54 reg),N/A,"153,016 miles",2.0L,133BHP,Manual,Diesel,"£1,499",N/A,MPV,Euac Ltd - See all 21 cars,N/A
130,Ford Focus,1999 (T reg),Part Service History,"69,800 miles",1.8L,Manual,Petrol,2 owners,"£1,750",N/A,Hatchback,Wheeler Automotive - See all 12 cars,Dealer locationBicester
131,KIA Picanto,2014 (14 reg),3 owners,"74,000 miles",1.0L,69PS,Manual,Petrol,"£4,250",N/A,Hatchback,Country Cars & Vans Aylesbury - See all 8 cars,Dealer locationAylesbury
132,Renault Clio,2009 (59 reg),2 owners,"172,000 miles",1.2L,60BHP,Manual,Petrol,"£1,450",N/A,Hatchback,,N/A
133,Citroen C3 Picasso,2011 (11 reg),N/A,"82,000 miles",1.4L,95PS,Manual,Petrol,"£2,495",N/A,MPV,Autoclick - See all 119 cars,N/A
134,Audi A6 Saloon,2010 (10 reg),N/A,"192,330 miles",2.0L,170PS,Manual,Diesel,"£2,490",N/A,Saloon,Trade Price Car Sales - See all 31 cars,Dealer locationHigh Wycombe
135,Renault Megane,2016 (66 reg),1 owner,"86,819 miles",1.2L,130PS,Manual,Petrol,"£7,374",N/A,Hatchback,Wheelers Chipping Norton - See all 80 cars,Dealer locationChipping Norton
136,Nissan Juke,2013 (13 reg),N/A,"79,000 miles",1.6L,200PS,Manual,Petrol,"£7,290",N/A,SUV,Auto Globe Limited - See all 114 cars,N/A
137,SKODA Fabia,2013 (13 reg),3 owners,"28,000 miles",1.2L,86PS,Manual,Petrol,"£6,490",N/A,Hatchback,Variety Cars - See all 28 cars,Dealer locationAmbrosden
138,Mercedes-Benz A Class,2019 (69 reg),1 owner,"91,439 miles",1.5L,116PS,Automatic,Diesel,"£15,850",N/A,Saloon,Carsa - See all 193 cars,N/A
139,Volkswagen Tiguan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
140,Vauxhall Corsa,2021 (21 reg),2 owners,"15,467 miles",1.2L,100PS,Manual,Petrol,"£14,059",N/A,Hatchback,Carsa Bradford - See all 99 cars,N/A
141,Ford KA,2010 (60 reg),N/A,"54,378 miles",1.2L,68BHP,Manual,Petrol,"£3,500",N/A,Hatchback,JMC Sutton - See all 33 cars,N/A
142,Volvo V50,2009 (59 reg),5 owners,"117,715 miles",1.6L,109PS,Manual,Diesel,"£3,000",N/A,Estate,B A Cars,Dealer locationBicester
143,Jaguar XF,2016 (16 reg),2 owners,"142,634 miles",2.0L,163PS,Automatic,Diesel,"£5,750",N/A,Saloon,,N/A
144,Chevrolet Spark,2012 (62 reg),2 owners,"79,719 miles",1.2L,80BHP,Manual,Petrol,"£2,499",N/A,Hatchback,LMS MOTORS LTD - See all 35 cars,Dealer locationOxford
145,Toyota Corolla Verso,2006 (06 reg),3 owners,"132,760 miles",1.8L,127BHP,Manual,Petrol,"£2,500",N/A,MPV,M&R Motors - See all 49 cars,Dealer locationWallingford
146,Vauxhall Insignia,2010 (60 reg),N/A,"96,000 miles",2.0L,160PS,Manual,Diesel,"£2,990",N/A,Hatchback,Prestigio Cars Ltd - See all 79 cars,N/A
147,Volvo V50,2009 (09 reg),N/A,"111,974 miles",1.6L,107BHP,Manual,Diesel,"£3,195",N/A,Estate,Old Forge Motor Group - See all 57 cars,N/A
148,Peugeot 308,2013 (63 reg),N/A,"48,141 miles",1.6L,92PS,Manual,Diesel,"£4,295",N/A,Hatchback,Old Forge Motor Group - See all 57 cars,N/A
149,Hyundai i20,2009 (59 reg),1 owner,"117,619 miles",1.2L,76BHP,Manual,Petrol,"£2,500",N/A,Hatchback,JMC Sutton - See all 33 cars,N/A
150,Mazda Bongo,2005,N/A,"126,000 miles",Automatic,Diesel,4 owners,N/A,"£5,500",N/A,MPV,,N/A
151,Mercedes-Benz E Class,2013 (63 reg),Full dealership history,"55,000 miles",2.1L,204PS,Automatic,Diesel,"£12,500",N/A,Estate,Emc Trading Since 1988 - See all 28 cars,Dealer locationSteventon
152,Vauxhall Grandland X,2018 (68 reg),2 owners,"16,653 miles",1.2L,130PS,Manual,Petrol,"£15,000",N/A,SUV,Eden Vauxhall Oxford - See all 58 cars,Dealer locationOxford
153,Volkswagen ID.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
154,Vauxhall Grandland X,2018 (68 reg),2 owners,"16,653 miles",1.2L,130PS,Manual,Petrol,"£15,000",N/A,SUV,Eden Vauxhall Oxford - See all 58 cars,Dealer locationOxford
155,Peugeot 508,2012 (61 reg),N/A,"130,105 miles",2.0L,163BHP,Manual,Diesel,"£2,499",Cat N,Saloon,LMS MOTORS LTD - See all 35 cars,Dealer locationOxford
