,name,year,owners,mileage,litres,BHP,transmission,fuel,price,write_off_category,vehicle_type,seller_name,location
825,Volkswagen Golf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
826,Nissan Juke,2020 (70 reg),N/A,"5,524 miles",1.0L,114PS,Manual,Petrol,"£16,302",N/A,SUV,Bristol Street Motors Nissan Derby - See all 31 cars,Dealer locationDerby
827,Ford Focus,2004 (04 reg),2 owners,"97,000 miles",1.6L,99BHP,Manual,Petrol,"£1,250",N/A,Hatchback,Edmonton Motors - See all 31 cars,Dealer locationLondon
828,Mazda6,2008 (08 reg),N/A,"116,685 miles",2.0L,145BHP,Manual,Petrol,"£1,995",N/A,Hatchback,AUTO HUB & TRADING LTD - See all 26 cars,Dealer locationWest Bromwich
829,Vauxhall Corsa,2007 (07 reg),4 owners,"102,000 miles",1.2L,79BHP,Manual,Petrol,"£1,499",N/A,Hatchback,Bargain Cars - See all 24 cars,Dealer locationBirmingham
830,Saab 9-3,2003 (03 reg),N/A,"112,000 miles",2.0L,175BHP,Automatic,Petrol,"£1,295",N/A,Saloon,M & A Motors - See all 120 cars,Dealer locationNorthampton
831,Citroen C4 Picasso,2007 (07 reg),N/A,"152,000 miles",2.0L,143PS,Automatic,Petrol,"£1,495",N/A,MPV,The Car Nation - See all 87 cars,Dealer locationBirmingham
832,Peugeot 207,2008 (58 reg),Full service history,"100,000 miles",1.4L,75BHP,Manual,Petrol,"£1,500",N/A,Hatchback,Jonathan Dawson Car Sales Ltd - See all 10 cars,Dealer locationLeeds
833,Peugeot 307,2005 (05 reg),N/A,"75,000 miles",2.0L,90BHP,Manual,Diesel,"£1,495",N/A,Hatchback,Percy Motors Birmingham Ltd - See all 42 cars,Dealer locationBirmingham
834,Vauxhall Insignia,2009 (59 reg),4 owners,"122,000 miles",2.0L,160PS,Manual,Diesel,"£1,990",N/A,Estate,Drivers Choice Limited - See all 17 cars,Dealer locationBirmingham
835,Vauxhall Vectra,2007 (07 reg),6 owners,"137,000 miles",1.8L,138BHP,Manual,Petrol,"£1,495",N/A,Hatchback,MARSH LANE CAR SALES & REPAIRS LIMITED - See all 23 cars,Dealer locationMarket Drayton
836,BMW 3 Series,2013 (63 reg),1 owner,"136,000 miles",2.0L,163PS,Manual,Diesel,"£5,985",N/A,Estate,German cars,Dealer locationStoke On Trent
837,Ford S-Max,2008 (08 reg),3 owners,"177,000 miles",2.0L,138BHP,Manual,Diesel,"£2,195",N/A,MPV,RS Motors - See all 21 cars,Dealer locationBirmingham
838,Nissan Juke,2020 (70 reg),N/A,"5,524 miles",1.0L,114PS,Manual,Petrol,"£16,302",N/A,SUV,Bristol Street Motors Nissan Derby - See all 31 cars,Dealer locationDerby
839,CUPRA Formentor,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
840,Nissan Juke,2020 (70 reg),N/A,"5,524 miles",1.0L,114PS,Manual,Petrol,"£16,302",N/A,SUV,Bristol Street Motors Nissan Derby - See all 31 cars,Dealer locationDerby
841,Toyota Aygo,2009 (59 reg),N/A,"82,497 miles",1.0L,68PS,Manual,Petrol,"£1,895",N/A,Hatchback,Cl Motors - See all 2 cars,Dealer locationStourbridge
842,Ford Fiesta,2009 (59 reg),N/A,"116,499 miles",1.4L,67BHP,Manual,Diesel,"£1,200",N/A,Hatchback,R W Sports And Prestige Ltd - See all 45 cars,Dealer locationAshton Under Lyne
843,Peugeot 207,2006 (06 reg),5 owners,"80,200 miles",1.4L,90BHP,Manual,Petrol,"£1,250",N/A,Hatchback,EMQ Kars - See all 60 cars,Dealer locationLeighton Buzzard
844,Mazda RX-8,2007 (57 reg),4 owners,"39,837 miles",1.3L,190BHP,Manual,Petrol,"£1,700",N/A,Coupe,,N/A
845,Renault Clio,2010 (60 reg),N/A,"93,000 miles",1.5L,106PS,Manual,Diesel,"£2,490",N/A,Hatchback,Highfield Motor Company - See all 21 cars,Dealer locationBirmingham
846,Peugeot 207 CC,2011 (11 reg),4 owners,"65,300 miles",1.6L,120PS,Manual,Petrol,"£1,195",N/A,Convertible,Sam Motor - See all 9 cars,Dealer locationHigh Wycombe
847,Ford Fiesta,2007 (57 reg),9 owners,"115,054 miles",1.6L,99BHP,Manual,Petrol,"£1,499",N/A,Hatchback,Auto Planet Ltd - See all 15 cars,Dealer locationMilton Keynes
848,Renault Megane,2010 (10 reg),4 owners,"111,362 miles",1.6L,110PS,Manual,Petrol,"£1,795",N/A,Estate,Burton Cheap Cars - See all 57 cars,Dealer locationBurton On Trent
849,Ford Focus,2009 (09 reg),Part service history,"100,000 miles",2.0L,134BHP,Automatic,Diesel,"£2,500",N/A,Hatchback,Everyday Cars - See all 23 cars,Dealer locationCoventry
850,Subaru Impreza,2003 (53 reg),N/A,"137,000 miles",2.0L,221BHP,Manual,Petrol,"£1,000",N/A,Hatchback,,N/A
851,Mercedes-Benz C Class,2007 (57 reg),5 owners,"100,000 miles",1.8L,156PS,Automatic,Petrol,"£2,650",N/A,Saloon,Ashridge Vehicles Limited - See all 55 cars,Dealer locationBerkhamsted
852,Nissan Juke,2020 (70 reg),N/A,"23,312 miles",1.0L,114PS,Manual,Petrol,"£16,750",N/A,SUV,Bristol Street Motors Ford West Brom - See all 49 cars,Dealer locationWest Bromwich
853,Hyundai Ioniq,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
854,Nissan Juke,2020 (70 reg),N/A,"23,312 miles",1.0L,114PS,Manual,Petrol,"£16,750",N/A,SUV,Bristol Street Motors Ford West Brom - See all 49 cars,Dealer locationWest Bromwich
855,Vauxhall Corsa,2009 (59 reg),1 owner,"48,000 miles",1.2L,79BHP,Manual,Petrol,"£1,990",N/A,Hatchback,MY NEW CAR - See all 82 cars,Dealer locationHanwell
856,Fiat 500,2008 (58 reg),9 owners,"89,000 miles",1.2L,70PS,Manual,Petrol,"£1,999",Cat N,Hatchback,GMC MOTORS B'HAM LIMITED - See all 46 cars,Dealer locationBirmingham
857,SKODA Rapid Spaceback,2014 (63 reg),4 owners,"81,000 miles",1.2L,104BHP,Manual,Petrol,"£3,500",N/A,Hatchback,Trade Cars Burnley - See all 19 cars,Dealer locationBurnley
858,MINI Convertible,2009 (09 reg),N/A,"107,000 miles",1.6L,175PS,Manual,Petrol,"£2,499",N/A,Convertible,M & A Motors - See all 120 cars,Dealer locationNorthampton
859,KIA RIO,2013 (62 reg),2 owners,"107,827 miles",1.4L,90PS,Manual,Diesel,"£3,350",N/A,Hatchback,Midland Cars Hub Ltd - See all 35 cars,Dealer locationOldbury
860,Toyota Yaris,2011 (11 reg),5 owners,"128,000 miles",1.33L,101PS,Manual,Petrol,"£2,490",N/A,Hatchback,Midlands Motors - See all 47 cars,Dealer locationBirmingham
861,Ford Fiesta,2010 (60 reg),N/A,"113,000 miles",1.6L,94BHP,Manual,Diesel,"£2,490",N/A,Hatchback,Motor Company Peterborough LTD - See all 28 cars,Dealer locationPeterborough
862,Toyota Auris,2007 (07 reg),N/A,"84,000 miles",2.0L,126BHP,Manual,Diesel,"£1,995",N/A,Hatchback,SK Motor Trade Ltd - See all 31 cars,Dealer locationBirmingham
863,Vauxhall Vectra,2008 (58 reg),3 owners,"107,000 miles",2.2L,152BHP,Manual,Petrol,"£1,295",N/A,Hatchback,Spring Motors Ltd - See all 5 cars,Dealer locationBirmingham
864,Lexus IS 250,2007 (07 reg),3 owners,"75,000 miles",2.5L,204BHP,Manual,Petrol,"£3,950",N/A,Saloon,Selly Park Motors - See all 69 cars,Dealer locationBirmingham
865,Lexus IS 250,2007 (07 reg),N/A,"128,199 miles",2.5L,204BHP,Manual,Petrol,"£2,222",N/A,Saloon,Bravo Motorcars Ltd - See all 32 cars,Dealer locationRickmansworth
866,Peugeot 208,2018 (68 reg),2 owners,"42,024 miles",1.2L,110PS,Manual,Petrol,"£9,580",N/A,Hatchback,Bristol Street Motors Peugeot Banbury - See all 33 cars,Dealer locationBanbury
867,MG MG Zs,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
868,Peugeot 208,2018 (68 reg),2 owners,"42,024 miles",1.2L,110PS,Manual,Petrol,"£9,580",N/A,Hatchback,Bristol Street Motors Peugeot Banbury - See all 33 cars,Dealer locationBanbury
869,Ford Focus,2008 (58 reg),3 owners,"114,016 miles",1.4L,79BHP,Manual,Petrol,"£1,295",N/A,Hatchback,Burton Cheap Cars - See all 57 cars,Dealer locationBurton On Trent
870,Volkswagen EOS,2006 (06 reg),5 owners,"110,000 miles",2.0L,210PS,Manual,Petrol,"£1,500",N/A,Convertible,,N/A
871,Vauxhall Corsa,2012 (12 reg),3 owners,"68,911 miles",1.3L,75PS,Manual,Diesel,"£1,299",N/A,Hatchback,North West Autos Blackburn - See all 470 cars,Dealer locationBlackburn
872,Renault Clio,2009 (59 reg),N/A,"81,900 miles",1.5L,86PS,Manual,Diesel,"£1,599",N/A,Hatchback,,N/A
873,Honda Civic,2007 (56 reg),6 owners,"170,000 miles",1.8L,138BHP,Manual,Petrol,"£1,099",N/A,Hatchback,,N/A
874,Honda Civic,2010 (10 reg),7 owners,"66,700 miles",1.4L,98BHP,Manual,Petrol,"£1,795",Cat C,Hatchback,,N/A
875,Ford Mondeo,2011 (61 reg),3 owners,"163,000 miles",1.6L,115PS,Manual,Diesel,"£2,000",N/A,Estate,SD Vehicles Ltd - See all 32 cars,Dealer locationNuneaton
876,BMW 3 Series,2008 (08 reg),1 owner,"115,000 miles",2.0L,177PS,Manual,Diesel,"£1,995",N/A,Saloon,,N/A
877,Honda Civic,2008 (58 reg),8 owners,"153,000 miles",2.2L,138BHP,Manual,Diesel,"£1,995",N/A,Hatchback,Wyke Motors - See all 23 cars,Dealer locationBradford
878,BMW 3 Series,2003 (03 reg),N/A,"210,000 miles",2.5L,192BHP,Automatic,Petrol,"£1,495",N/A,Convertible,TMV Cars - See all 11 cars,Dealer locationBurton On Trent
879,Mercedes-Benz C Class,2007 (57 reg),5 owners,"100,000 miles",1.8L,156PS,Automatic,Petrol,"£2,650",N/A,Saloon,Ashridge Vehicles Limited - See all 55 cars,Dealer locationBerkhamsted
880,Renault Captur,2019 (69 reg),N/A,"34,963 miles",0.9L,90BHP,Manual,Petrol,"£9,950",N/A,SUV,Bristol Street Motors Renault Leicester - See all 18 cars,Dealer locationLeicester
881,CUPRA Born,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
882,Vauxhall Astra,2019 (19 reg),1 owner,"72,926 miles",1.6L,108BHP,Manual,Diesel,"£8,299",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 308 cars,Dealer locationMilton Keynes
883,Vauxhall Astra Gtc,2012 (12 reg),Full service history,"140,000 miles",2.0L,165PS,Manual,Diesel,"£2,795",N/A,Coupe,Select A Car - See all 20 cars,Dealer locationBirmingham
884,Vauxhall Astra,2010 (10 reg),N/A,"87,000 miles",1.6L,115PS,Manual,Petrol,"£2,850",N/A,Hatchback,Cars 4 U - See all 16 cars,Dealer locationWillenhall
885,Vauxhall Corsa,2007 (07 reg),3 owners,"100,000 miles",1.2L,79BHP,Manual,Petrol,"£1,390",N/A,Hatchback,Joe's Cars Leeds - See all 9 cars,Dealer locationLeeds
886,Nissan Qashqai,2009 (59 reg),Full service history,"139,190 miles",1.6L,113BHP,Manual,Petrol,"£1,995",N/A,Hatchback,Upton Cars Ltd - See all 39 cars,Dealer locationNuneaton
887,Vauxhall Meriva,2011 (11 reg),Part service history,"81,000 miles",1.7L,130PS,Manual,Diesel,"£1,895",N/A,MPV,Regis Car Sales Ltd - See all 28 cars,Dealer locationDunstable
888,Honda Civic,1999 (V reg),N/A,"117,000 miles",1.5L,113BHP,Automatic,Petrol,£995,N/A,Hatchback,EN3 Motor Sales Ltd - See all 11 cars,Dealer locationEnfield
889,Ford Fiesta,2013 (63 reg),4 owners,"80,000 miles",1.0L,125PS,Manual,Petrol,"£3,695",N/A,Hatchback,Simys - See all 11 cars,Dealer locationHigh Wycombe
890,Ford Focus,2012 (12 reg),N/A,"101,743 miles",1.0L,125PS,Manual,Petrol,"£3,250",N/A,Hatchback,ALABASTER AUTO CENTRE LTD - See all 75 cars,Dealer locationTipton
891,Audi A4,2011 (11 reg),2 owners,"126,700 miles",2.0L,143PS,Automatic,Diesel,"£3,995",N/A,Saloon,M Z AUTOS CAR SALES LIMITED - See all 21 cars,Dealer locationBirmingham
892,Volkswagen Golf,2008 (58 reg),6 owners,"146,000 miles",1.9L,103BHP,Manual,Diesel,"£1,395",N/A,Hatchback,Roadgroup - See all 4 cars,Dealer locationMilton Keynes
893,Suzuki Swift,2009 (59 reg),3 owners,"105,000 miles",1.6L,123BHP,Manual,Petrol,"£2,675",N/A,Hatchback,RS Motors - See all 21 cars,Dealer locationBirmingham
894,Nissan Juke,2020 (70 reg),N/A,"5,524 miles",1.0L,114PS,Manual,Petrol,"£16,302",N/A,SUV,Bristol Street Motors Nissan Derby - See all 31 cars,Dealer locationDerby
895,Peugeot 3008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
896,BMW 1 Series,2017 (17 reg),2 owners,"48,357 miles",1.5L,114BHP,Manual,Diesel,"£10,500",N/A,Hatchback,Big Motoring World Peterborough Fengate - See all 358 cars,Dealer locationPeterborough
897,Citroen C4,2012 (12 reg),N/A,"82,387 miles",1.6L,120PS,Automatic,Petrol,"£3,995",Cat N,Hatchback,Harry Cars - See all 47 cars,Dealer locationOldbury
898,BMW 1 Series,2009 (59 reg),4 owners,"159,000 miles",2.0L,116PS,Manual,Diesel,£600,N/A,Hatchback,,N/A
899,Nissan Qashqai+2,2010 (60 reg),2 owners,"140,000 miles",1.6L,115PS,Manual,Petrol,"£3,489",N/A,SUV,Fame Cars Ltd - See all 152 cars,Dealer locationBirmingham
900,SKODA Fabia,2004 (53 reg),N/A,"109,035 miles",1.2L,54BHP,Manual,Petrol,"£1,195",N/A,Hatchback,TMV Cars - See all 11 cars,Dealer locationBurton On Trent
901,Peugeot 607,2007 (07 reg),5 owners,"135,634 miles",2.0L,136BHP,Manual,Diesel,"£2,000",N/A,Saloon,ALABASTER AUTO CENTRE LTD - See all 75 cars,Dealer locationTipton
902,Ford Mondeo,2008 (58 reg),4 owners,"101,000 miles",2.2L,173BHP,Manual,Diesel,"£2,490",N/A,Hatchback,Midland Quality Cars Ltd - See all 18 cars,Dealer locationBirmingham
903,Ford Focus,2010 (10 reg),N/A,"120,000 miles",1.6L,108BHP,Manual,Diesel,"£1,995",N/A,Hatchback,Percy Motors Birmingham Ltd - See all 40 cars,Dealer locationBirmingham
904,Renault Megane,2015 (15 reg),N/A,"131,000 miles",1.5L,110PS,Manual,Diesel,"£2,499",N/A,Hatchback,Za-Motors - See all 81 cars,Dealer locationBurton On Trent
905,Mazda MX-5,1999 (T reg),5 owners,"58,300 miles",1.6L,110BHP,Manual,Petrol,"£2,250",N/A,Convertible,,N/A
906,Renault Clio,2012 (12 reg),3 owners,"81,532 miles",1.2L,75PS,Manual,Petrol,"£2,495",N/A,Hatchback,WatCar - See all 3 cars,Dealer locationTamworth
907,Ford S-Max,2008 (08 reg),3 owners,"177,000 miles",2.0L,138BHP,Manual,Diesel,"£2,195",N/A,MPV,RS Motors - See all 21 cars,Dealer locationBirmingham
908,BMW 1 Series,2017 (17 reg),2 owners,"48,357 miles",1.5L,114BHP,Manual,Diesel,"£10,500",N/A,Hatchback,Big Motoring World Peterborough Fengate - See all 358 cars,Dealer locationPeterborough
909,Polestar Polestar 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
910,Ford Fiesta,2020 (70 reg),N/A,"21,467 miles",1.0L,95PS,Manual,Petrol,"£12,179",N/A,Hatchback,Bristol Street Motors Ford Shirley - See all 57 cars,Dealer locationSolihull
911,Nissan Qashqai,2010 (60 reg),2 owners,"46,000 miles",1.5L,106PS,Manual,Diesel,"£4,250",N/A,SUV,WE SELL CARS BURTON LTD - See all 15 cars,Dealer locationBurton On Trent
912,Ford Focus,2013 (13 reg),N/A,"95,000 miles",1.6L,123BHP,Automatic,Petrol,"£4,995",N/A,Hatchback,United Traders Limited - See all 50 cars,Dealer locationBirmingham
913,Fiat 500,2008 (08 reg),1 owner,"20,247 miles",1.3L,76PS,Manual,Diesel,"£3,995",N/A,Hatchback,Top Gear Stoke Limited - See all 90 cars,Dealer locationStoke On Trent
914,Fiat Punto Evo,2010 (10 reg),4 owners,"90,600 miles",1.4L,78PS,Manual,Petrol,"£1,695",N/A,Hatchback,,N/A
915,Ford Focus,2011 (11 reg),4 owners,"143,500 miles",1.6L,108BHP,Manual,Diesel,"£1,095",N/A,Hatchback,,N/A
916,Alfa Romeo Mito,2011 (61 reg),N/A,"64,731 miles",1.4L,137PS,Automatic,Petrol,"£3,995",N/A,Hatchback,Harry Cars - See all 47 cars,Dealer locationOldbury
917,Ford KA,2009 (58 reg),3 owners,"81,000 miles",1.2L,69PS,Manual,Petrol,"£2,295",N/A,Hatchback,Plough Meadow Car Sales Ltd - See all 32 cars,Dealer locationBedworth
918,Mercedes-Benz B Class,2006 (56 reg),Part service history,"56,609 miles",2.0L,109BHP,Automatic,Diesel,"£2,495",N/A,MPV,Upton Cars Ltd - See all 39 cars,Dealer locationNuneaton
919,Peugeot 207,2008 (08 reg),3 owners,"48,000 miles",1.6L,110BHP,Manual,Diesel,"£2,000",N/A,Hatchback,EVERYDAY VEHICLES LTD - See all 10 cars,Dealer locationBirmingham
920,Nissan Primera,2006 (56 reg),N/A,"110,000 miles",1.8L,114BHP,Manual,Petrol,£495,N/A,Hatchback,DUNSMORE MOTORZ LTD - See all 54 cars,Dealer locationCoventry
921,Mercedes-Benz C Class,2007 (57 reg),5 owners,"100,000 miles",1.8L,156PS,Automatic,Petrol,"£2,650",N/A,Saloon,Ashridge Vehicles Limited - See all 55 cars,Dealer locationBerkhamsted
922,Ford Fiesta,2020 (70 reg),N/A,"21,467 miles",1.0L,95PS,Manual,Petrol,"£12,179",N/A,Hatchback,Bristol Street Motors Ford Shirley - See all 57 cars,Dealer locationSolihull
923,Volkswagen Golf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
924,Renault Captur,2019 (69 reg),N/A,"34,963 miles",0.9L,90BHP,Manual,Petrol,"£9,950",N/A,SUV,Bristol Street Motors Renault Leicester - See all 18 cars,Dealer locationLeicester
925,Peugeot 207,2007 (07 reg),4 owners,"110,000 miles",1.4L,75BHP,Manual,Petrol,"£1,300",N/A,Hatchback,Faisal Cars - See all 15 cars,Dealer locationBirmingham
926,Hyundai i10,2014 (64 reg),2 owners,"120,000 miles",1.0L,66PS,Manual,Petrol,"£3,489",N/A,Hatchback,Fame Cars Ltd - See all 152 cars,Dealer locationBirmingham
927,Renault Scenic,2011 (61 reg),4 owners,"83,000 miles",1.6L,110PS,Manual,Petrol,"£1,995",N/A,MPV,The Motor Max - See all 7 cars,Dealer locationNottingham
928,Citroen DS4,2011 (11 reg),6 owners,"59,000 miles",1.6L,200PS,Manual,Petrol,"£3,495",N/A,Hatchback,,N/A
929,Audi A4,2014 (64 reg),2 owners,"55,000 miles",1.8L,120PS,Manual,Petrol,"£9,995",N/A,Saloon,Acorn Approved Used Stone - See all 61 cars,Dealer locationStone
930,Fiat Grande Punto,2010 (10 reg),Full service history,"121,023 miles",1.4L,78PS,Manual,Petrol,£999,Cat N,Hatchback,Motor Stock - See all 12 cars,Dealer locationHuntingdon
931,Fiat Punto,2005 (05 reg),N/A,"81,000 miles",1.2L,60BHP,Manual,Petrol,"£1,195",N/A,Hatchback,Trent Motor Shop - See all 8 cars,Dealer locationBurton On Trent
932,Peugeot 206 CC,2004 (53 reg),Part service history,"89,000 miles",1.6L,110BHP,Manual,Petrol,£994,N/A,Convertible,SW Autoz LTD - See all 13 cars,Dealer locationBirmingham
933,Vauxhall Astra,2011 (61 reg),2 owners,"95,625 miles",1.3L,95PS,Manual,Diesel,"£2,199",N/A,Estate,Star City Motors Ltd - See all 9 cars,Dealer locationBirmingham
934,Renault Clio,2006 (06 reg),N/A,"105,000 miles",1.5L,86BHP,Manual,Diesel,"£1,495",N/A,Hatchback,Percy Motors Birmingham Ltd - See all 40 cars,Dealer locationBirmingham
935,Volvo V40,2002 (02 reg),N/A,"149,000 miles",Manual,Diesel,4 owners,N/A,£795,N/A,Estate,Reflex Autos Limited - See all 17 cars,Dealer locationShepperton
936,Renault Captur,2019 (69 reg),N/A,"34,963 miles",0.9L,90BHP,Manual,Petrol,"£9,950",N/A,SUV,Bristol Street Motors Renault Leicester - See all 18 cars,Dealer locationLeicester
937,Volkswagen Golf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
938,Nissan Juke,2020 (70 reg),N/A,"23,312 miles",1.0L,114PS,Manual,Petrol,"£16,750",N/A,SUV,Bristol Street Motors Ford West Brom - See all 49 cars,Dealer locationWest Bromwich
939,Volkswagen Golf,2001 (X reg),N/A,"199,858 miles",2.8L,204BHP,Manual,Petrol,"£1,290",N/A,Hatchback,Trade Price Car Sales - See all 30 cars,Dealer locationHigh Wycombe
