,name,year,owners,mileage,litres,BHP,transmission,fuel,price,write_off_category,vehicle_type,seller_name,location
1180,Daihatsu Terios,2007 (07 reg),2 owners,"146,550 miles",1.5L,103BHP,Manual,Petrol,"£1,995",N/A,SUV,CAR MART (SW) LTD - See all 81 cars,Dealer locationBristol
1181,Ford Streetka,2003 (53 reg),8 owners,"91,000 miles",1.6L,94BHP,Manual,Petrol,"£1,290",N/A,Convertible,A & S Motors - See all 25 cars,Dealer locationWalsall
1182,Mazda5,2006 (06 reg),4 owners,"123,101 miles",1.8L,114BHP,Manual,Petrol,"£1,500",N/A,MPV,Portfield Car Sales - See all 31 cars,Dealer locationChristchurch
1183,Ford Fiesta,2010 (10 reg),5 owners,"97,000 miles",1.25L,81BHP,Manual,Petrol,"£1,800",N/A,Hatchback,Holmes Chapel Cars - See all 19 cars,Dealer locationCrewe
1184,Nissan Qashqai,2010 (60 reg),2 owners,"121,000 miles",1.6L,117PS,Manual,Petrol,"£2,995",N/A,SUV,Greys Motors Exchange - See all 33 cars,Dealer locationReading
1185,Renault Modus,2009 (09 reg),N/A,"113,000 miles",1.2L,75BHP,Manual,Petrol,"£1,295",N/A,Hatchback,Brett Parker Car Sales Ltd - See all 15 cars,Dealer locationYeovil
1186,Fiat Sedici,2006 (56 reg),2 owners,"98,000 miles",1.6L,107BHP,Manual,Petrol,"£1,590",N/A,Hatchback,Superlative Motor Company - See all 10 cars,Dealer locationThornton Heath
1187,Volvo V40,2002 (02 reg),N/A,"149,000 miles",Manual,Diesel,4 owners,N/A,£795,N/A,Estate,Reflex Autos Limited - See all 17 cars,Dealer locationShepperton
1188,SKODA Fabia,2016 (16 reg),Full service history,"72,258 miles",1.2L,89BHP,Manual,Petrol,"£7,990",N/A,Hatchback,Howe Motors Ltd - See all 57 cars,Dealer locationBarry
1189,Tesla Model 3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1190,SKODA Fabia,2016 (16 reg),Full service history,"72,258 miles",1.2L,89BHP,Manual,Petrol,"£7,990",N/A,Hatchback,Howe Motors Ltd - See all 57 cars,Dealer locationBarry
1191,Vauxhall Corsa,2012 (12 reg),N/A,"96,000 miles",1.2L,85PS,Manual,Petrol,"£2,390",N/A,Hatchback,MY NEW CAR - See all 82 cars,Dealer locationHanwell
1192,Vauxhall Astra,2013 (63 reg),4 owners,"94,796 miles",1.6L,113BHP,Manual,Petrol,"£2,000",Cat N,Hatchback,Trade Cars Burnley - See all 19 cars,Dealer locationBurnley
1193,Volkswagen Golf,2005 (55 reg),17 owners,"80,000 miles",2.0L,198BHP,Manual,Petrol,"£2,889",N/A,Hatchback,Graveley Trade Sales - See all 4 cars,Dealer locationHitchin
1194,Toyota Auris,2008 (58 reg),6 owners,"155,000 miles",1.6L,124BHP,Manual,Petrol,"£1,400",N/A,Hatchback,,N/A
1195,SKODA Fabia,2013 (13 reg),4 owners,"130,000 miles",1.6L,105PS,Manual,Diesel,"£2,490",N/A,Estate,A & S Motors - See all 25 cars,Dealer locationWalsall
1196,Ford Focus,2010 (10 reg),2 owners,"113,936 miles",1.6L,108BHP,Manual,Diesel,"£1,849",N/A,Hatchback,Ashby Budget Cars - See all 18 cars,Dealer locationSwadlincote
1197,Renault Clio,2013 (63 reg),6 owners,"62,203 miles",1.2L,75PS,Manual,Petrol,"£2,600",Cat S,Hatchback,,N/A
1198,BMW 3 Series,2012 (62 reg),2 owners,"56,452 miles",2.0L,184PS,Manual,Diesel,"£5,495",N/A,Saloon,,N/A
1199,Renault Kangoo Maxi,2011 (11 reg),8 owners,"134,737 miles",1.5L,85BHP,Manual,Diesel,"£2,695",N/A,Combi Van,Jenkins Motor Company Limited - See all 14 cars,Dealer locationWalsall
1200,Vauxhall Insignia,2010 (60 reg),N/A,"58,844 miles",2.0L,130PS,Manual,Diesel,"£2,995",N/A,Hatchback,Royal Exchange Motors - See all 22 cars,Dealer locationWest Bromwich
1201,Peugeot 207,2007 (07 reg),N/A,"67,000 miles",1.6L,150BHP,Manual,Petrol,"£2,195",N/A,Hatchback,CAR MART (SW) LTD - See all 81 cars,Dealer locationBristol
1202,SKODA Fabia,2016 (16 reg),Full service history,"72,258 miles",1.2L,89BHP,Manual,Petrol,"£7,990",N/A,Hatchback,Howe Motors Ltd - See all 57 cars,Dealer locationBarry
1203,Nissan Juke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1204,Renault Captur,2019 (69 reg),N/A,"34,963 miles",0.9L,90BHP,Manual,Petrol,"£9,950",N/A,SUV,Bristol Street Motors Renault Leicester - See all 18 cars,Dealer locationLeicester
1205,Citroen DS3,2012 (12 reg),2 owners,"62,000 miles",1.6L,92PS,Manual,Diesel,"£3,790",N/A,Hatchback,GM Motoring World LTD - See all 92 cars,Dealer locationGreat Missenden
1206,Ford Focus,2007 (07 reg),N/A,"122,000 miles",1.6L,99BHP,Manual,Petrol,"£1,589",N/A,Hatchback,Sensibly Priced Cars - See all 114 cars,Dealer locationBristol
1207,Vauxhall Corsa,2011 (60 reg),3 owners,"60,272 miles",1.4L,99BHP,Manual,Petrol,"£2,999",N/A,Hatchback,WEST LONDON MOTORS LTD - See all 50 cars,Dealer locationHayes
1208,Volvo C30,2008 (08 reg),Full service history,"118,000 miles",2.0L,143BHP,Manual,Petrol,"£2,850",N/A,Coupe,Harbourside Cars - See all 21 cars,Dealer locationLydney
1209,Volkswagen Passat,2013 (13 reg),N/A,"135,000 miles",1.6L,105PS,Manual,Diesel,"£2,995",N/A,Saloon,A.Owen Motor Group - See all 138 cars,Dealer locationNewbury
1210,SEAT Leon,2010 (60 reg),3 owners,"68,000 miles",1.4L,85PS,Manual,Petrol,"£2,490",N/A,Hatchback,PLF Cars - See all 199 cars,Dealer locationChertsey
1211,MINI Hatch,2007 (57 reg),3 owners,"46,000 miles",1.6L,120PS,Manual,Petrol,"£2,490",Cat N,Hatchback,Quality Part Ex Southall - See all 134 cars,Dealer locationSouthall
1212,Ford C-Max,2008 (08 reg),N/A,"125,000 miles",1.6L,99BHP,Manual,Petrol,"£1,649",N/A,MPV,Smart Wheel Motors - See all 57 cars,Dealer locationUxbridge
1213,Renault Megane,2010 (60 reg),4 owners,"81,000 miles",1.5L,105PS,Manual,Diesel,"£1,590",N/A,Coupe,Stains Cars - See all 39 cars,Dealer locationAshford
1214,BMW 3 Series,2013 (63 reg),2 owners,"129,000 miles",2.0L,143PS,Manual,Diesel,"£6,795",N/A,Saloon,Westgrove Cars - See all 28 cars,Dealer locationAddlestone
1215,Vauxhall Astra,2007 (57 reg),N/A,"89,000 miles",1.6L,113BHP,Manual,Petrol,"£1,995",N/A,Hatchback,CAR MART (SW) LTD - See all 81 cars,Dealer locationBristol
1216,Renault Captur,2019 (69 reg),N/A,"34,963 miles",0.9L,90BHP,Manual,Petrol,"£9,950",N/A,SUV,Bristol Street Motors Renault Leicester - See all 18 cars,Dealer locationLeicester
1217,Nissan Qashqai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1218,Vauxhall Crossland X,2018 (68 reg),2 owners,"35,085 miles",1.2L,108BHP,Automatic,Petrol,"£12,449",N/A,SUV,Hilton Car Supermarket Milton Keynes - See all 308 cars,Dealer locationMilton Keynes
1219,Vauxhall Corsa,2011 (61 reg),6 owners,"96,500 miles",1.6L,205PS,Manual,Petrol,"£4,995",N/A,Hatchback,TAYLORED CARS - See all 5 cars,Dealer locationAbergavenny
1220,Vauxhall Astra,2012 (62 reg),N/A,"112,000 miles",2.0L,165PS,Automatic,Diesel,"£2,499",Cat N,Hatchback,PLF Cars - See all 199 cars,Dealer locationChertsey
1221,Vauxhall Corsa,2007 (57 reg),4 owners,"80,000 miles",1.0L,59BHP,Manual,Petrol,"£1,200",N/A,Hatchback,,N/A
1222,Volkswagen Passat,2012 (12 reg),2 owners,"155,000 miles",2.0L,140PS,Manual,Diesel,"£2,995",N/A,Estate,Select A Car - See all 20 cars,Dealer locationBirmingham
1223,Renault Clio,2006 (06 reg),2 owners,"62,500 miles",1.4L,98BHP,Manual,Petrol,"£1,999",N/A,Hatchback,Cars 4 Less Reading - See all 9 cars,Dealer locationReading
1224,Citroen C4 Picasso,2011 (11 reg),N/A,"106,750 miles",1.6L,110PS,Manual,Diesel,"£2,495",N/A,MPV,M4 Smart Cars Ltd - See all 36 cars,Dealer locationChippenham
1225,Volvo C30,2008 (58 reg),3 owners,"186,334 miles",1.6L,108BHP,Manual,Diesel,"£1,495",N/A,Coupe,,N/A
1226,Vauxhall Antara,2012 (62 reg),1 owner,"92,000 miles",2.2L,163PS,Automatic,Diesel,"£3,999",N/A,SUV,Automatic Cars - See all 35 cars,Dealer locationBristol
1227,Citroen C3,2007 (57 reg),3 owners,"64,063 miles",1.4L,67BHP,Manual,Diesel,"£1,195",N/A,Hatchback,Burton Cheap Cars - See all 58 cars,Dealer locationBurton On Trent
1228,Volkswagen Golf,2004 (04 reg),8 owners,"167,000 miles",2.0L,138BHP,Manual,Diesel,£999,N/A,Hatchback,Cheap Cars and Vans - See all 20 cars,Dealer locationEnfield
1229,Fiat Tipo,2017 (17 reg),2 owners,"81,000 miles",1.4L,95PS,Manual,Petrol,"£6,495",N/A,Hatchback,CAR MART (SW) LTD - See all 81 cars,Dealer locationBristol
1230,SEAT Arona,2020 (70 reg),N/A,"16,486 miles",1.0L,95PS,Manual,Petrol,"£13,891",N/A,SUV,Bristol Street Motors Renault Gloucester - See all 23 cars,Dealer locationGloucester
1231,SEAT Ateca,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1232,Volkswagen Golf Sv,2019 (19 reg),3 owners,"42,007 miles",1.5L,130PS,Manual,Petrol,"£13,150",N/A,MPV,FRF Lexus Cardiff - See all 58 cars,Dealer locationCardiff
1233,Hyundai Coupe,2006 (56 reg),6 owners,"48,408 miles",2.7L,165BHP,Manual,Petrol,"£3,595",N/A,Coupe,BRIGHT CAR SALES LTD - See all 19 cars,Dealer locationCamberley
1234,Peugeot 1007,2005 (55 reg),9 owners,"63,168 miles",1.4L,75BHP,Manual,Petrol,"£1,595",N/A,Hatchback,Bridge House Motors Ltd - See all 24 cars,Dealer locationSwindon
1235,Volkswagen Passat,2008 (58 reg),N/A,"153,000 miles",2.0L,140PS,Manual,Diesel,£999,N/A,Estate,Lakeview Motors Ltd - See all 38 cars,Dealer locationPeterborough
1236,MINI Hatch,2010 (60 reg),N/A,"115,000 miles",1.6L,98PS,Manual,Petrol,"£2,494",N/A,Hatchback,Oakwood Autos - See all 190 cars,Dealer locationBristol
1237,Ford Fiesta,2008 (58 reg),N/A,"124,000 miles",1.6L,89BHP,Manual,Diesel,"£1,489",N/A,Hatchback,Highway Sales Ltd - See all 44 cars,Dealer locationBirmingham
1238,MINI Hatch,2012 (61 reg),2 owners,"91,000 miles",1.6L,98PS,Manual,Petrol,"£4,449",N/A,Hatchback,Oaklands Automotive Limited - See all 91 cars,Dealer locationClevedon
1239,Ford Fiesta,2009 (59 reg),4 owners,"115,000 miles",1.4L,67BHP,Manual,Diesel,"£1,790",N/A,Hatchback,Harry's Car Sales - See all 333 cars,Dealer locationPeterborough
1240,Ford Focus,2008 (08 reg),N/A,"83,411 miles",1.6L,99BHP,Manual,Petrol,"£1,998",N/A,Hatchback,Motor Trade Stock Suppliers Ltd - See all 128 cars,Dealer locationNewport
1241,Vauxhall Astra,2011 (11 reg),N/A,"121,000 miles",1.7L,110PS,Manual,Diesel,"£1,195",N/A,Hatchback,Baran Motors - See all 15 cars,Dealer locationDerby
1242,Vauxhall Corsa,2013 (13 reg),3 owners,"92,000 miles",1.0L,65PS,Manual,Petrol,"£2,000",N/A,Hatchback,Khan Automotive Ltd - See all 39 cars,Dealer locationLuton
1243,BMW 1 Series,2010 (60 reg),N/A,"72,000 miles",2.0L,143PS,Manual,Petrol,"£1,850",N/A,Hatchback,Car & House - See all 95 cars,Dealer locationWelwyn
1244,Renault Captur,2019 (69 reg),N/A,"34,963 miles",0.9L,90BHP,Manual,Petrol,"£9,950",N/A,SUV,Bristol Street Motors Renault Leicester - See all 18 cars,Dealer locationLeicester
1245,Hyundai i10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1246,Vauxhall Astra,2019 (19 reg),1 owner,"72,926 miles",1.6L,108BHP,Manual,Diesel,"£8,299",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 308 cars,Dealer locationMilton Keynes
1247,Vauxhall Vectra,2008 (58 reg),N/A,"111,400 miles",1.8L,140BHP,Manual,Petrol,"£1,495",N/A,Hatchback,SMC Chelmsford Car & Commercial - See all 64 cars,Dealer locationChelmsford
1248,Citroen C4,2012 (12 reg),N/A,"126,000 miles",1.6L,90PS,Manual,Diesel,"£1,500",N/A,Hatchback,Nano Autos - See all 13 cars,Dealer locationUxbridge
1249,Vauxhall Astra Gtc,2014 (14 reg),N/A,"101,000 miles",1.4L,140PS,Manual,Petrol,"£2,750",N/A,Coupe,The Car Courtyard Ltd - See all 17 cars,Dealer locationNottingham
1250,Ford Fiesta,2012 (12 reg),N/A,"62,326 miles",1.25L,59BHP,Manual,Petrol,"£2,995",Cat C,Hatchback,Harry Cars - See all 53 cars,Dealer locationOldbury
1251,Renault Twingo,2008 (08 reg),N/A,"78,000 miles",1.2L,60PS,Manual,Petrol,"£1,495",N/A,Hatchback,WCC - See all 128 cars,Dealer locationHook
1252,Citroen C4 Cactus,2014 (64 reg),Full service history,"61,000 miles",1.2L,82PS,Manual,Petrol,"£5,499",N/A,Hatchback,Alfa Motors - See all 18 cars,Dealer locationWillesden
1253,Suzuki Swift,2008 (08 reg),N/A,"120,000 miles",1.6L,123BHP,Manual,Petrol,"£1,995",N/A,Hatchback,AMW Autos Birmingham Limited - See all 12 cars,Dealer locationBirmingham
1254,Renault Clio,2010 (60 reg),3 owners,"115,000 miles",1.5L,86PS,Manual,Diesel,"£1,299",N/A,Estate,Za-Motors - See all 81 cars,Dealer locationBurton On Trent
1255,Honda Civic,2008 (58 reg),3 owners,"126,000 miles",1.8L,138BHP,Manual,Petrol,"£1,795",N/A,Hatchback,Pick My Motor Holdings Ltd - See all 18 cars,Dealer locationWednesbury
1256,Volkswagen Polo,2004 (54 reg),N/A,"128,183 miles",1.4L,75BHP,Manual,Petrol,£999,Cat N,Hatchback,M&Q MOTORS - See all 26 cars,Dealer locationOxford
1257,BMW 1 Series,2010 (60 reg),N/A,"72,000 miles",2.0L,143PS,Manual,Petrol,"£1,850",N/A,Hatchback,Car & House - See all 95 cars,Dealer locationWelwyn
1258,Vauxhall Astra,2019 (19 reg),1 owner,"72,926 miles",1.6L,108BHP,Manual,Diesel,"£8,299",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 308 cars,Dealer locationMilton Keynes
1259,KIA Ceed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1260,Vauxhall Astra,2019 (19 reg),1 owner,"72,926 miles",1.6L,108BHP,Manual,Diesel,"£8,299",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 308 cars,Dealer locationMilton Keynes
1261,Renault Megane,2008 (08 reg),5 owners,"190,000 miles",1.5L,106BHP,Manual,Diesel,£599,N/A,Hatchback,BASFORD MOTORS LTD - See all 62 cars,Dealer locationStoke On Trent
1262,Volvo V50,2009 (59 reg),2 owners,"124,000 miles",2.0L,136PS,Manual,Diesel,"£2,989",N/A,Estate,Fame Cars Ltd - See all 150 cars,Dealer locationBirmingham
1263,Alfa Romeo Mito,2014 (64 reg),3 owners,"71,397 miles",1.3L,86PS,Manual,Diesel,"£3,500",N/A,Hatchback,,N/A
1264,Volkswagen Golf,2009 (09 reg),3 owners,"98,785 miles",2.0L,110PS,Manual,Diesel,"£2,500",N/A,Hatchback,ALABASTER AUTO CENTRE LTD - See all 75 cars,Dealer locationTipton
1265,Suzuki Swift,2011 (11 reg),N/A,"109,000 miles",1.3L,91BHP,Manual,Petrol,"£2,895",N/A,Hatchback,Jacobs Automobile Ltd - See all 27 cars,Dealer locationBristol
1266,Ford Focus,2016 (16 reg),1 owner,"142,605 miles",1.0L,125PS,Manual,Petrol,"£4,199",N/A,Hatchback,DCS Autos - See all 62 cars,Dealer locationCoventry
1267,Nissan Micra,2005 (05 reg),6 owners,"73,000 miles",1.2L,79BHP,Manual,Petrol,"£1,399",N/A,Hatchback,Hanham Family Cars - See all 41 cars,Dealer locationBristol
1268,Peugeot 208,2014 (14 reg),N/A,"52,387 miles",1.0L,68PS,Manual,Petrol,"£4,295",N/A,Hatchback,Harry Cars - See all 53 cars,Dealer locationOldbury
1269,KIA Magentis,2008 (58 reg),N/A,"81,544 miles",2.0L,143BHP,Manual,Petrol,"£1,499",N/A,Saloon,M & N Cars - See all 33 cars,Dealer locationMilton Keynes
1270,Fiat Punto,2000 (X reg),5 owners,"60,000 miles",1.2L,79BHP,Manual,Petrol,"£2,495",N/A,Hatchback,Willenhall Car Sales - See all 32 cars,Dealer locationWillenhall
1271,Hyundai Amica,2008 (08 reg),N/A,"94,800 miles",1.1L,62BHP,Manual,Petrol,"£1,350",N/A,Hatchback,CAR MART (SW) LTD - See all 81 cars,Dealer locationBristol
1272,KIA Stonic,2018 (18 reg),2 owners,"43,671 miles",1.4L,99PS,Manual,Petrol,"£11,255",N/A,SUV,Carsa - See all 193 cars,Dealer locationCollect from Southampton
1273,KIA Ceed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1274,BMW 1 Series,2017 (17 reg),2 owners,"48,357 miles",1.5L,114BHP,Manual,Diesel,"£10,500",N/A,Hatchback,Big Motoring World Peterborough Fengate - See all 359 cars,Dealer locationPeterborough
1275,Vauxhall Astra,2009 (09 reg),N/A,"107,300 miles",1.4L,89BHP,Manual,Petrol,"£1,995",N/A,Hatchback,CAR MART (SW) LTD - See all 81 cars,Dealer locationBristol
1276,BMW 1 Series,2013 (63 reg),N/A,"129,000 miles",1.6L,136PS,Manual,Petrol,"£4,595",N/A,Hatchback,DMS Prestige Limited - See all 34 cars,Dealer locationWare
1277,Fiat Stilo,2004 (04 reg),5 owners,"108,000 miles",2.4L,170BHP,Manual,Petrol,"£2,495",N/A,Hatchback,Junction 7 Motorhomes - See all cars,Dealer locationPershore
1278,Toyota Avensis,2012 (12 reg),4 owners,"114,000 miles",2.0L,126PS,Manual,Diesel,"£3,495",N/A,Saloon,DK Motor Cars Ltd - See all 19 cars,Dealer locationGuildford
1279,Peugeot 1007,2005 (55 reg),N/A,"127,581 miles",1.4L,75BHP,Manual,Petrol,£995,N/A,Hatchback,Burton Cheap Cars - See all 58 cars,Dealer locationBurton On Trent
1280,Vauxhall Corsa,2009 (59 reg),1 owner,"82,000 miles",1.2L,79BHP,Manual,Petrol,"£1,995",N/A,Hatchback,Greys Motors Exchange - See all 33 cars,Dealer locationReading
1281,Vauxhall Zafira,2010 (60 reg),5 owners,"124,000 miles",1.9L,152PS,Manual,Diesel,"£1,500",N/A,MPV,Graveley Trade Sales - See all 4 cars,Dealer locationHitchin
1282,Nissan Qashqai,2010 (10 reg),Part service history,"87,380 miles",1.5L,106PS,Manual,Diesel,"£3,795",N/A,SUV,Mendip Autoserve Limited - See all 22 cars,Dealer locationShepton Mallet
1283,Fiat Grande Punto,2007 (07 reg),3 owners,"97,300 miles",1.4L,77BHP,Manual,Petrol,"£1,250",N/A,Hatchback,EMQ Kars - See all 60 cars,Dealer locationLeighton Buzzard
1284,Ford Focus,2006 (56 reg),4 owners,"100,990 miles",1.8L,123BHP,Manual,Petrol,"£1,495",N/A,Hatchback,SIMMM AUTOS - See all 4 cars,Dealer locationStaines
1285,Lexus IS 250,2007 (07 reg),N/A,"128,199 miles",2.5L,204BHP,Manual,Petrol,"£2,222",N/A,Saloon,Bravo Motorcars Ltd - See all 32 cars,Dealer locationRickmansworth
1286,KIA Stonic,2018 (18 reg),2 owners,"43,671 miles",1.4L,99PS,Manual,Petrol,"£11,255",N/A,SUV,Carsa - See all 193 cars,Dealer locationCollect from Southampton
1287,Nissan Juke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
1288,BMW 1 Series,2017 (17 reg),2 owners,"48,357 miles",1.5L,114BHP,Manual,Diesel,"£10,500",N/A,Hatchback,Big Motoring World Peterborough Fengate - See all 359 cars,Dealer locationPeterborough
1289,Ford Focus,2014 (14 reg),N/A,"166,000 miles",1.6L,115PS,Manual,Diesel,"£2,295",N/A,Hatchback,HG UK Car Sales - See all 229 cars,Dealer locationWokingham
1290,Vauxhall Astra Gtc,2012 (61 reg),5 owners,"131,220 miles",2.0L,165PS,Manual,Diesel,"£2,500",N/A,Coupe,DYNAMIC CAR SALES LTD - See all 161 cars,Dealer locationDudley
1291,Vauxhall Corsa,2012 (62 reg),3 owners,"74,517 miles",1.0L,65PS,Manual,Petrol,"£1,999",N/A,Hatchback,LOYAL AUTO LTD - See all 12 cars,Dealer locationNottingham
