,name,year,owners,mileage,litres,BHP,transmission,fuel,price,write_off_category,vehicle_type,seller_name,location
0,Vauxhall Mokka X,2019 (69 reg),N/A,"30,262 miles",1.4L,140PS,Manual,Petrol,"£12,200",N/A,SUV,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
1,Vauxhall Corsa,2006 (06 reg),4 owners,"75,000 miles",1.2L,79BHP,Manual,Petrol,£500,N/A,Hatchback,Tamworth Road Cars - See all 12 cars,Dealer locationNottingham
2,Honda Accord,2010 (10 reg),N/A,"319,000 miles",2.0L,156PS,Manual,Petrol,£995,Cat S,Saloon,Clifby Motor Centre - See all 24 cars,Dealer locationHalifax
3,Hyundai Atoz,1999 (V reg),N/A,"100,000 miles",1.0L,55BHP,Manual,Petrol,£300,N/A,Hatchback,Castle Motors - See all 19 cars,Dealer locationLeeds
4,Mazda3,2016 (16 reg),3 owners,"99,500 miles",2.2L,150PS,Manual,Diesel,"£2,495",Cat C,Hatchback,PCS Piccadilly Car Sales LTD - See all 47 cars,Dealer locationWakefield
5,Subaru Impreza,2006 (56 reg),N/A,"65,000 miles",2.0L,158BHP,Manual,Petrol,"£4,995",N/A,Saloon,Wyke Motors - See all 23 cars,Dealer locationBradford
6,Vauxhall Corsa,2008 (08 reg),1 owner,"77,000 miles",1.2L,79BHP,Manual,Petrol,"£1,995",N/A,Hatchback,Drivehub Ltd - See all 19 cars,Dealer locationRochdale
7,MINI Hatch,2006 (06 reg),N/A,"107,390 miles",1.6L,118PS,Manual,Petrol,£500,N/A,Hatchback,J.A Motors Ltd - See all 42 cars,Dealer locationKeighley
8,Renault Clio,2006 (56 reg),5 owners,"115,000 miles",1.5L,86BHP,Manual,Diesel,£995,N/A,Hatchback,Budget Car Sales - See all 5 cars,Dealer locationBradford
9,Jeep Patriot,2008 (08 reg),4 owners,"153,726 miles",2.0L,138BHP,Manual,Diesel,"£1,450",N/A,SUV,Neon Motor Company Ltd - See all 37 cars,Dealer locationBradford
10,Jaguar X-Type,2006 (06 reg),N/A,"98,000 miles",2.0L,130BHP,Manual,Diesel,£500,N/A,Saloon,North East Part Exchange Centre - See all 44 cars,Dealer locationGateshead
11,BMW Alpina B10,2003 (52 reg),N/A,Full service history,N/A,N/A,N/A,N/A,"£5,995",N/A,"123,000 miles",Unique Motors - See all 22 cars,Dealer locationCastleford
12,Nissan Juke,2017 (17 reg),Full service history,"31,077 miles",1.2L,115BHP,Manual,Petrol,"£11,790",N/A,SUV,Dace Specialist Car Centre - Trading Standards Approved - See all 137 cars,Dealer locationStockport
13,Vauxhall Corsa,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
14,Vauxhall Mokka X,2019 (19 reg),N/A,"16,856 miles",1.4L,140PS,Manual,Petrol,"£13,584",N/A,SUV,Perrys Rotherham - See all 93 cars,Dealer locationRotherham
15,Ford B-Max,2012 (62 reg),2 owners,"111,467 miles",1.0L,100PS,Manual,Petrol,"£1,000",N/A,MPV,Motor Plug - See all 28 cars,Dealer locationStockton On Tees
16,Volkswagen Golf,2007 (07 reg),N/A,"123,000 miles",1.9L,103BHP,Manual,Diesel,£850,N/A,Hatchback,Pavilion Motors - See all 176 cars,Dealer locationOldham
17,Saab 9-5,2009 (09 reg),N/A,"107,873 miles",1.9L,150BHP,Manual,Diesel,£790,Cat S,Saloon,Century Motors Ltd Est 1958 - See all 53 cars,Dealer locationSheffield
18,Volkswagen Golf,2007 (07 reg),4 owners,"133,203 miles",1.4L,79BHP,Manual,Petrol,£775,N/A,Hatchback,,N/A
19,Ford Focus,2009 (09 reg),7 owners,"141,000 miles",1.6L,108BHP,Manual,Diesel,£595,N/A,Hatchback,Sm Car Sales - See all 51 cars,Dealer locationMorecambe
20,Vauxhall Astra,2009 (59 reg),Part service history,"100,287 miles",1.8L,138BHP,Manual,Petrol,"£2,290",N/A,Hatchback,Car Bazaar Ltd - See all 23 cars,Dealer locationSheffield
21,Renault Wind,2011 (11 reg),Part service history,"58,741 miles",1.2L,100PS,Manual,Petrol,"£1,995",Cat D,Convertible,First Choice Car Sales - See all 22 cars,Dealer locationLiverpool
22,Ford Focus C-Max,2005 (55 reg),8 owners,"135,000 miles",1.6L,99BHP,Manual,Petrol,£600,N/A,MPV,J D Haynes Car Sales - See all 7 cars,Dealer locationCastleford
23,Subaru Impreza,2003 (53 reg),N/A,"137,000 miles",2.0L,221BHP,Manual,Petrol,"£1,000",N/A,Hatchback,,N/A
24,Mercedes-Benz C Class,2008 (08 reg),2 owners,"167,897 miles",2.1L,136PS,Automatic,Diesel,"£1,999",N/A,Saloon,Revolve Collections Ltd - See all 19 cars,Dealer locationBirmingham
25,SEAT Toledo,2014 (14 reg),N/A,"61,140 miles",1.2L,105BHP,Manual,Petrol,"£5,695",N/A,Hatchback,AAA Car Sale Ltd - See all 120 cars,Dealer locationDarlington
26,Vauxhall Mokka X,2019 (19 reg),N/A,"16,856 miles",1.4L,140PS,Manual,Petrol,"£13,584",N/A,SUV,Perrys Rotherham - See all 93 cars,Dealer locationRotherham
27,SEAT Arona,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
28,Vauxhall Adam,2015 (15 reg),2 owners,"65,000 miles",1.4L,150PS,Manual,Petrol,"£7,499",N/A,Hatchback,Alex Scott Guidepost - See all 55 cars,Dealer locationChoppington
29,Vauxhall Corsa,2007 (07 reg),3 owners,"100,000 miles",1.2L,79BHP,Manual,Petrol,"£1,390",N/A,Hatchback,Joe's Cars Leeds - See all 9 cars,Dealer locationLeeds
30,Vauxhall Astra,2013 (63 reg),4 owners,"94,796 miles",1.6L,113BHP,Manual,Petrol,"£2,000",Cat N,Hatchback,Trade Cars Burnley - See all 19 cars,Dealer locationBurnley
31,Ford Fiesta,2007 (07 reg),7 owners,"99,000 miles",1.25L,74BHP,Manual,Petrol,"£1,290",N/A,Hatchback,A & S Motors - See all 25 cars,Dealer locationWalsall
32,Peugeot 207,2008 (58 reg),Full service history,"100,000 miles",1.4L,75BHP,Manual,Petrol,"£1,500",N/A,Hatchback,Jonathan Dawson Car Sales Ltd - See all 10 cars,Dealer locationLeeds
33,SKODA Fabia,2009 (59 reg),3 owners,"90,113 miles",1.2L,70BHP,Manual,Petrol,£500,N/A,Hatchback,Star City Motors Ltd - See all 9 cars,Dealer locationBirmingham
34,Mercedes-Benz Clc Class,2008 (08 reg),4 owners,"110,000 miles",1.8L,184PS,Automatic,Petrol,"£1,499",N/A,Hatchback,Manor Motors - See all 19 cars,Dealer locationCastleford
35,Ford KA,2009 (09 reg),4 owners,"81,000 miles",1.2L,69PS,Manual,Petrol,"£2,195",N/A,Hatchback,Art Motor Group - See all 9 cars,Dealer locationWakefield
36,Mercedes-Benz C Class,2004 (54 reg),No service history,"205,008 miles",2.1L,122BHP,Manual,Diesel,£799,N/A,Estate,The One Stop Motor Shop - See all 21 cars,Dealer locationBlackburn
37,Vauxhall Corsa,2008 (58 reg),3 owners,"97,501 miles",1.2L,79BHP,Manual,Petrol,"£1,595",N/A,Hatchback,Midland Cars - See all 32 cars,Dealer locationNottingham
38,Honda Civic,2008 (58 reg),8 owners,"153,000 miles",2.2L,138BHP,Manual,Diesel,"£1,995",N/A,Hatchback,Wyke Motors - See all 23 cars,Dealer locationBradford
39,Volvo V40,2002 (02 reg),N/A,"149,000 miles",Manual,Diesel,4 owners,N/A,£795,N/A,Estate,Reflex Autos Limited - See all 17 cars,Dealer locationShepperton
40,Vauxhall Adam,2015 (15 reg),2 owners,"65,000 miles",1.4L,150PS,Manual,Petrol,"£7,499",N/A,Hatchback,Alex Scott Guidepost - See all 55 cars,Dealer locationChoppington
41,Volkswagen T-Cross,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
42,Vauxhall Corsa,2020 (20 reg),N/A,"36,928 miles",1.2L,100PS,Manual,Petrol,"£12,199",N/A,Hatchback,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
43,Volkswagen Polo,2011 (11 reg),2 owners,"154,078 miles",1.2L,75PS,Manual,Diesel,"£1,995",N/A,Hatchback,,N/A
44,Volkswagen Golf,2010 (10 reg),4 owners,"91,000 miles",1.4L,122PS,Automatic,Petrol,"£3,999",N/A,Hatchback,,N/A
45,Volkswagen Polo,2003 (52 reg),6 owners,"75,200 miles",1.4L,75BHP,Manual,Petrol,£995,N/A,Hatchback,Batley Motors Limited - See all 23 cars,Dealer locationBatley
46,Renault Clio,2011 (11 reg),4 owners,"80,000 miles",1.2L,75PS,Manual,Petrol,"£2,190",N/A,Hatchback,Joe's Cars Leeds - See all 9 cars,Dealer locationLeeds
47,Fiat 500,2010 (10 reg),4 owners,"102,000 miles",1.2L,70PS,Manual,Petrol,"£2,450",N/A,Hatchback,North Car Sales - See all 11 cars,Dealer locationCheadle
48,Ford Fiesta,2007 (07 reg),4 owners,"111,875 miles",1.4L,79BHP,Manual,Petrol,£499,N/A,Hatchback,GENERAL MOTORS - See all 36 cars,Dealer locationBirmingham
49,Audi A3,2009 (59 reg),3 owners,"148,020 miles",2.0L,138BHP,Automatic,Diesel,"£3,290",N/A,Hatchback,Alpha Motors - See all 67 cars,Dealer locationWigan
50,Hyundai Getz,2004 (54 reg),5 owners,"103,764 miles",1.1L,62BHP,Manual,Petrol,£695,N/A,Hatchback,Budget Car Sales - See all 5 cars,Dealer locationBradford
51,Vauxhall Corsa,2011 (61 reg),3 owners,"88,000 miles",1.7L,128BHP,Manual,Diesel,"£2,995",N/A,Hatchback,Ghost Motors LTD - See all 36 cars,Dealer locationCleckheaton
52,Peugeot 607,2002 (52 reg),2 owners,"137,572 miles",2.0L,136BHP,Manual,Petrol,£745,N/A,Saloon,Pavilion Motors - See all 176 cars,Dealer locationOldham
53,Volkswagen Golf,2010 (10 reg),6 owners,"145,534 miles",2.0L,140PS,Manual,Diesel,"£2,500",N/A,Hatchback,Global Car Sales - See all 40 cars,Dealer locationBlackburn
54,Nissan Juke,2017 (17 reg),Full service history,"31,077 miles",1.2L,115BHP,Manual,Petrol,"£11,790",N/A,SUV,Dace Specialist Car Centre - Trading Standards Approved - See all 137 cars,Dealer locationStockport
55,Vauxhall Astra,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
56,BMW 1 Series,2017 (17 reg),2 owners,"48,357 miles",1.5L,114BHP,Manual,Diesel,"£10,500",N/A,Hatchback,Big Motoring World Peterborough Fengate - See all 358 cars,Dealer locationPeterborough
57,Peugeot 208,2014 (14 reg),Full service history,"72,000 miles",1.0L,68PS,Manual,Petrol,"£3,900",N/A,Hatchback,VS Car Sales Ltd - See all 17 cars,Dealer locationManchester
58,Hyundai Coupe,2001 (Y reg),5 owners,"73,561 miles",2.0L,137BHP,Automatic,Petrol,£899,N/A,Coupe,CARS WITH CHARACTOR LIMITED T/A Click Car - See all 19 cars,Dealer locationStockport
59,Fiat 500,2009 (59 reg),N/A,"88,000 miles",1.2L,70PS,Manual,Petrol,"£2,495",N/A,Hatchback,Ghost Motors LTD - See all 36 cars,Dealer locationCleckheaton
60,Fiat Grande Punto,2007 (07 reg),N/A,"102,000 miles",1.2L,65BHP,Manual,Petrol,£999,N/A,Hatchback,APEX Motor Company - See all 18 cars,Dealer locationRotherham
61,Ford Focus,2009 (09 reg),N/A,"117,000 miles",1.6L,99BHP,Manual,Petrol,"£1,495",N/A,Hatchback,Ultimate Drive - See all 37 cars,Dealer locationDewsbury
62,Citroen C1,2011 (60 reg),2 owners,"86,000 miles",1.0L,68PS,Manual,Petrol,"£1,990",N/A,Hatchback,YORKSHIRE CAR SALES - See all 22 cars,Dealer locationWakefield
63,Ford Focus,2008 (08 reg),N/A,"152,500 miles",1.6L,99BHP,Manual,Petrol,£490,N/A,Hatchback,ASJ Motors - See all 15 cars,Dealer locationBradford
64,SKODA Rapid Spaceback,2014 (63 reg),4 owners,"81,000 miles",1.2L,104BHP,Manual,Petrol,"£3,500",N/A,Hatchback,Trade Cars Burnley - See all 19 cars,Dealer locationBurnley
65,Volkswagen Golf,2011 (11 reg),N/A,"157,000 miles",1.6L,105PS,Manual,Diesel,"£2,495",N/A,Hatchback,Northern Motor House - See all 30 cars,Dealer locationShipley
66,Volkswagen Golf Plus,2007 (07 reg),3 owners,"118,000 miles",2.0L,138BHP,Automatic,Diesel,"£1,500",N/A,Hatchback,AA Cars - See all 39 cars,Dealer locationKeighley
67,Volvo V40,2002 (02 reg),N/A,"149,000 miles",Manual,Diesel,4 owners,N/A,£795,N/A,Estate,Reflex Autos Limited - See all 17 cars,Dealer locationShepperton
68,BMW 1 Series,2017 (17 reg),2 owners,"48,357 miles",1.5L,114BHP,Manual,Diesel,"£10,500",N/A,Hatchback,Big Motoring World Peterborough Fengate - See all 358 cars,Dealer locationPeterborough
69,SKODA Octavia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
70,Vauxhall Mokka X,2019 (69 reg),N/A,"30,262 miles",1.4L,140PS,Manual,Petrol,"£12,200",N/A,SUV,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
71,Renault Scenic,2011 (61 reg),N/A,"89,000 miles",1.5L,110PS,Manual,Diesel,"£1,250",N/A,MPV,Manchester Performance Cars Ltd - See all 40 cars,Dealer locationManchester
72,MINI Hatch,2007 (57 reg),3 owners,"121,373 miles",1.4L,95PS,Manual,Petrol,£599,N/A,Hatchback,,N/A
73,SEAT Ibiza,2008 (08 reg),3 owners,"96,475 miles",1.9L,99BHP,Manual,Diesel,"£2,490",N/A,Hatchback,Cheadle Car Sales - See all 52 cars,Dealer locationCheadle
74,Peugeot 207,2012 (61 reg),4 owners,"81,000 miles",1.4L,75PS,Manual,Petrol,"£1,990",Cat N,Hatchback,A & S Motors - See all 25 cars,Dealer locationWalsall
75,Citroen C3,2007 (07 reg),1 owner,"110,180 miles",1.4L,67BHP,Manual,Diesel,"£1,290",N/A,Hatchback,Jap Autos LTD - See all 16 cars,Dealer locationAccrington
76,Vauxhall Vectra,2008 (08 reg),Part service history,"138,000 miles",3.0L,181BHP,Manual,Diesel,"£2,495",N/A,Hatchback,PX Motors LTD - See all 60 cars,Dealer locationWakefield
77,Hyundai Getz,2005 (55 reg),N/A,"61,410 miles",1.1L,62BHP,Manual,Petrol,"£1,450",N/A,Hatchback,Deals On Wheels West Yorkshire Ltd - See all 11 cars,Dealer locationHalifax
78,Renault Clio,2006 (06 reg),4 owners,"93,700 miles",1.4L,98BHP,Manual,Petrol,"£1,250",N/A,Hatchback,Parkside Motor Store - See all 347 cars,Dealer locationBolton
79,Vauxhall Corsa,2007 (07 reg),N/A,"71,650 miles",1.4L,89BHP,Automatic,Petrol,"£2,795",N/A,Hatchback,Batley Motors Limited - See all 23 cars,Dealer locationBatley
80,Honda Civic,2002 (52 reg),7 owners,"112,565 miles",1.4L,89BHP,Automatic,Petrol,£650,N/A,Hatchback,J.A Motors Ltd - See all 42 cars,Dealer locationKeighley
81,Ford Fiesta,2015 (15 reg),N/A,"86,694 miles",1.2L,80BHP,Manual,Petrol,"£5,000",N/A,Hatchback,Courtyard Select Limited - See all 9 cars,Dealer locationWarrington
82,Vauxhall Mokka X,2019 (69 reg),N/A,"30,262 miles",1.4L,140PS,Manual,Petrol,"£12,200",N/A,SUV,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
83,Nissan Qashqai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
84,Nissan Juke,2017 (17 reg),Full service history,"31,077 miles",1.2L,115BHP,Manual,Petrol,"£11,790",N/A,SUV,Dace Specialist Car Centre - Trading Standards Approved - See all 137 cars,Dealer locationStockport
85,Ford Fiesta,2013 (18 reg),2 owners,"90,000 miles",1.5L,75PS,Manual,Diesel,"£2,995",N/A,Hatchback,Cleckheaton Motor Sales - See all 76 cars,Dealer locationCleckheaton
86,Nissan Qashqai,2011 (61 reg),3 owners,"62,000 miles",1.5L,110PS,Manual,Diesel,"£3,995",N/A,SUV,Ghost Motors LTD - See all 36 cars,Dealer locationCleckheaton
87,Toyota Yaris,2004 (54 reg),4 owners,"104,000 miles",1.0L,67BHP,Manual,Petrol,£795,N/A,Hatchback,AA Cars - See all 14 cars,Dealer locationPeterborough
88,Ford Fiesta,2013 (13 reg),2 owners,"97,048 miles",1.25L,82PS,Manual,Petrol,"£2,050",N/A,Hatchback,,N/A
89,Ford Fiesta,2009 (59 reg),6 owners,"118,000 miles",1.4L,67BHP,Manual,Diesel,"£2,295",N/A,Hatchback,AS MOTOR GROUP - See all 30 cars,Dealer locationBatley
90,Mercedes-Benz C Class,2001 (51 reg),N/A,"86,974 miles",2.3L,197BHP,Manual,Petrol,£600,N/A,Coupe,Radfords Motor Sales Limited - See all 29 cars,Dealer locationMansfield
91,SEAT Ibiza,2010 (60 reg),N/A,"99,000 miles",1.4L,85PS,Manual,Petrol,"£3,295",N/A,Hatchback,Auto Sales - See all 35 cars,Dealer locationDewsbury
92,Vauxhall Insignia,2013 (63 reg),3 owners,"200,776 miles",2.0L,163PS,Automatic,Diesel,"£1,080",N/A,Hatchback,J.A Motors Ltd - See all 42 cars,Dealer locationKeighley
93,Fiat Grande Punto,2008 (58 reg),4 owners,"81,000 miles",1.4L,96PS,Manual,Petrol,"£1,795",N/A,Hatchback,Select Car Sales - See all 21 cars,Dealer locationOldham
94,Vauxhall Astra,2011 (11 reg),6 owners,"128,000 miles",1.4L,99BHP,Manual,Petrol,"£2,000",N/A,Hatchback,Trade Cars Burnley - See all 19 cars,Dealer locationBurnley
95,Ford Fiesta,2015 (15 reg),N/A,"86,694 miles",1.2L,80BHP,Manual,Petrol,"£5,000",N/A,Hatchback,Courtyard Select Limited - See all 9 cars,Dealer locationWarrington
96,Nissan Juke,2017 (17 reg),Full service history,"31,077 miles",1.2L,115BHP,Manual,Petrol,"£11,790",N/A,SUV,Dace Specialist Car Centre - Trading Standards Approved - See all 137 cars,Dealer locationStockport
97,Volkswagen ID.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
98,Vauxhall Corsa,2020 (20 reg),N/A,"36,928 miles",1.2L,100PS,Manual,Petrol,"£12,199",N/A,Hatchback,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
99,Peugeot 107,2009 (09 reg),N/A,"121,500 miles",1.0L,68BHP,Manual,Petrol,"£1,295",N/A,Hatchback,Mb Car Sales - See all 11 cars,Dealer locationSheffield
100,Vauxhall Insignia,2009 (58 reg),1 owner,"56,000 miles",1.8L,140PS,Manual,Petrol,"£2,489",N/A,Hatchback,Modern Classic Cars - See all 35 cars,Dealer locationKeighley
101,Proton Savvy,2010 (59 reg),6 owners,"36,000 miles",1.2L,75BHP,Automatic,Petrol,"£1,330",Cat N,Hatchback,,N/A
102,Nissan Qashqai,2011 (11 reg),7 owners,"101,426 miles",1.5L,110PS,Manual,Diesel,"£2,500",N/A,SUV,Pavilion Motors - See all 176 cars,Dealer locationOldham
103,Ford Focus,2013 (13 reg),N/A,"160,000 miles",1.6L,115PS,Manual,Diesel,"£3,989",N/A,Hatchback,Wilfrid motor co - See all 27 cars,Dealer locationBradford
104,Vauxhall Corsa,2012 (12 reg),3 owners,"68,911 miles",1.3L,75PS,Manual,Diesel,"£1,299",N/A,Hatchback,North West Autos Blackburn - See all 470 cars,Dealer locationBlackburn
105,Ford Focus,2010 (10 reg),N/A,"119,600 miles",1.6L,99BHP,Manual,Petrol,"£1,850",N/A,Hatchback,IN BUDGET - See all 6 cars,Dealer locationBurnley
106,Toyota Avensis,2010 (60 reg),No service history,"200,133 miles",2.0L,126PS,Manual,Diesel,£990,Cat S,Saloon,OLIX MOTORS LIMITED - See all 146 cars,Dealer locationNelson
107,Ford Focus,2009 (59 reg),Full service history,"129,000 miles",1.8L,123BHP,Manual,Petrol,"£1,995",N/A,Estate,Y J Motors - See all 4 cars,Dealer locationBurton On Trent
108,Mazda MX-5,2004 (54 reg),4 owners,"131,848 miles",1.8L,146BHP,Manual,Petrol,£800,N/A,Convertible,GENERAL MOTORS - See all 36 cars,Dealer locationBirmingham
109,Fiat 500,2012 (12 reg),No service history,"102,193 miles",1.2L,70PS,Manual,Petrol,"£2,495",N/A,Hatchback,Ace Car Sales - See all 86 cars,Dealer locationHeywood
110,Vauxhall Corsa,2020 (20 reg),N/A,"36,928 miles",1.2L,100PS,Manual,Petrol,"£12,199",N/A,Hatchback,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
111,SKODA Enyaq,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
112,Nissan Juke,2017 (17 reg),Full service history,"31,077 miles",1.2L,115BHP,Manual,Petrol,"£11,790",N/A,SUV,Dace Specialist Car Centre - Trading Standards Approved - See all 137 cars,Dealer locationStockport
113,Vauxhall Corsa,2012 (12 reg),3 owners,"97,000 miles",1.3L,75PS,Manual,Diesel,"£1,500",N/A,Hatchback,RJCS Cars Ltd - See all 32 cars,Dealer locationOldbury
114,Peugeot 208,2014 (14 reg),3 owners,"75,000 miles",1.6L,200PS,Manual,Petrol,"£2,500",N/A,Hatchback,UP Prestige - See all 48 cars,Dealer locationBridgnorth
115,Peugeot 207,2010 (10 reg),4 owners,"88,000 miles",1.4L,75PS,Manual,Petrol,"£1,495",N/A,Hatchback,Select Car Sales - See all 21 cars,Dealer locationOldham
116,Ford Fusion,2003 (53 reg),9 owners,"103,000 miles",1.4L,79BHP,Manual,Petrol,£795,N/A,Hatchback,RMC Reddish Motor Company - See all 22 cars,Dealer locationStockport
117,Volkswagen Scirocco,2011 (11 reg),N/A,"116,948 miles",1.4L,160PS,Manual,Petrol,"£2,499",N/A,Hatchback,Motor Moment Limited - See all 12 cars,Dealer locationManchester
118,SEAT Ibiza,2008 (58 reg),3 owners,"107,045 miles",1.4L,85PS,Manual,Petrol,"£1,850",N/A,Hatchback,MA Motors,Dealer locationWakefield
119,Toyota RAV4,2014 (14 reg),3 owners,"175,000 miles",2.0L,124PS,Manual,Diesel,"£3,800",N/A,SUV,MIX MAX MOTORS LIMITED - See all 6 cars,Dealer locationBradford
120,Ford Focus,2008 (58 reg),5 owners,"110,000 miles",2.0L,143BHP,Manual,Petrol,"£1,695",N/A,Hatchback,AS MOTOR GROUP - See all 30 cars,Dealer locationBatley
121,Ford KA,2008 (08 reg),5 owners,"47,532 miles",1.3L,69BHP,Manual,Petrol,£499,N/A,Hatchback,GENERAL MOTORS - See all 36 cars,Dealer locationBirmingham
122,MINI Hatch,2002 (02 reg),N/A,"98,729 miles",1.6L,115PS,Automatic,Petrol,"£1,000",N/A,Hatchback,GENERAL MOTORS - See all 36 cars,Dealer locationBirmingham
123,Ford S-Max,2008 (08 reg),3 owners,"177,000 miles",2.0L,138BHP,Manual,Diesel,"£2,195",N/A,MPV,RS Motors - See all 21 cars,Dealer locationBirmingham
124,Vauxhall Adam,2015 (15 reg),2 owners,"65,000 miles",1.4L,150PS,Manual,Petrol,"£7,499",N/A,Hatchback,Alex Scott Guidepost - See all 55 cars,Dealer locationChoppington
125,SKODA Enyaq,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
126,Nissan Juke,2017 (17 reg),Full service history,"31,077 miles",1.2L,115BHP,Manual,Petrol,"£11,790",N/A,SUV,Dace Specialist Car Centre - Trading Standards Approved - See all 137 cars,Dealer locationStockport
127,Peugeot 308,2013 (63 reg),N/A,"105,000 miles",1.6L,112PS,Automatic,Diesel,"£3,500",N/A,Hatchback,GPC - See all 21 cars,Dealer locationBradford
128,Audi A4 Avant,2007 (07 reg),N/A,"106,209 miles",2.0L,128BHP,Manual,Petrol,"£1,399",N/A,Estate,North West Autos Blackburn - See all 470 cars,Dealer locationBlackburn
129,SEAT Ibiza,2012 (12 reg),N/A,"124,000 miles",1.2L,70PS,Manual,Petrol,"£2,295",N/A,Hatchback,Broadgate Motors - See all 13 cars,Dealer locationBradford
130,Citroen DS3,2010 (60 reg),4 owners,"84,600 miles",1.6L,150PS,Manual,Petrol,"£2,000",N/A,Hatchback,Parkside Motor Store - See all 347 cars,Dealer locationBolton
131,Ford Focus,2008 (08 reg),N/A,"116,000 miles",1.8L,123BHP,Manual,Petrol,£795,N/A,Hatchback,Wetmore Motor Group LTD - See all 60 cars,Dealer locationBurton On Trent
132,Ford KA,2011 (11 reg),6 owners,"91,722 miles",1.2L,69PS,Manual,Petrol,"£1,795",Cat C,Hatchback,HNLMotors Ltd - See all 11 cars,Dealer locationOssett
133,Vauxhall Signum,2005 (55 reg),N/A,"84,680 miles",2.2L,152BHP,Manual,Petrol,"£1,795",N/A,Hatchback,M5 Car Ltd - See all 39 cars,Dealer locationOldbury
134,Vauxhall Corsa,2012 (61 reg),3 owners,"104,000 miles",1.4L,100PS,Manual,Petrol,"£1,990",N/A,Hatchback,YORKSHIRE CAR SALES - See all 22 cars,Dealer locationWakefield
135,Vauxhall Zafira,2009 (09 reg),N/A,"145,000 miles",1.6L,105PS,Manual,Petrol,£499,N/A,MPV,HRM Motors - See all 17 cars,Dealer locationBirmingham
136,Dacia Duster,2015 (15 reg),2 owners,"101,000 miles",1.5L,107PS,Manual,Diesel,"£2,989",N/A,SUV,Modern Classic Cars - See all 35 cars,Dealer locationKeighley
137,Ford Mondeo,2016 (16 reg),2 owners,"107,620 miles",2.0L,150PS,Manual,Diesel,"£6,995",N/A,Hatchback,QAF Carsales Leeds Ltd - See all 5 cars,Dealer locationLeeds
138,Vauxhall Adam,2015 (15 reg),2 owners,"65,000 miles",1.4L,150PS,Manual,Petrol,"£7,499",N/A,Hatchback,Alex Scott Guidepost - See all 55 cars,Dealer locationChoppington
139,Tesla Model 3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
140,Citroen C1,2019 (19 reg),3 owners,"17,521 miles",1.0L,72PS,Manual,Petrol,"£8,280",N/A,Hatchback,Bristol Street Motors Vauxhall Knaresborough - See all 55 cars,Dealer locationKnaresborough
141,Vauxhall Corsa,2009 (09 reg),3 owners,"74,000 miles",1.2L,79BHP,Manual,Petrol,"£1,995",N/A,Hatchback,A.P MOTORS LEEDS - See all 3 cars,Dealer locationLeeds
142,Peugeot 307,2004 (54 reg),5 owners,"93,000 miles",1.6L,110BHP,Automatic,Petrol,"£1,995",N/A,Hatchback,PX CARS LTD - See all 105 cars,Dealer locationWakefield
143,Ford Fiesta,2008 (58 reg),N/A,"163,000 miles",1.4L,67BHP,Manual,Diesel,£899,N/A,Hatchback,BASFORD MOTORS LTD - See all 62 cars,Dealer locationStoke On Trent
144,Ford Focus,2011 (11 reg),5 owners,"87,000 miles",2.0L,140PS,Manual,Diesel,"£3,800",N/A,Hatchback,SMS Motors - See all 12 cars,Dealer locationSheffield
145,Vauxhall Astra,2009 (59 reg),6 owners,"89,651 miles",1.6L,113BHP,Manual,Petrol,"£1,395",N/A,Hatchback,Richmond Car Sales - See all 50 cars,Dealer locationHyde
146,Hyundai Tucson,2005 (55 reg),N/A,"130,000 miles",2.0L,139BHP,Manual,Petrol,£795,N/A,SUV,Cleckheaton Motor Sales (Off site) - See all 20 cars,Dealer locationBatley
147,Nissan Qashqai+2,2010 (10 reg),3 owners,"145,000 miles",1.5L,106PS,Manual,Diesel,"£2,275",N/A,SUV,MHY CARS (BRADFORD) - See all 9 cars,Dealer locationBradford
148,Fiat Grande Punto,2009 (09 reg),3 owners,"56,000 miles",1.4L,78PS,Manual,Petrol,"£2,350",N/A,Hatchback,Auto Select - See all 23 cars,Dealer locationBlackburn
