,name,year,owners,mileage,litres,BHP,transmission,fuel,price,write_off_category,vehicle_type,seller_name,location
358,Citroen DS3,2012 (12 reg),4 owners,"85,000 miles",1.6L,120PS,Manual,Petrol,"£3,595",N/A,Hatchback,Ghost Motors LTD - See all 36 cars,Dealer locationCleckheaton
359,Hyundai i20,2012 (62 reg),2 owners,"66,200 miles",1.2L,86PS,Manual,Petrol,"£2,500",N/A,Hatchback,,N/A
360,MINI Hatch,2006 (56 reg),N/A,"81,000 miles",1.6L,120PS,Manual,Petrol,"£1,995",N/A,Hatchback,Select Motor Company - See all 28 cars,Dealer locationStockport
361,Ford B-Max,2012 (62 reg),2 owners,"111,467 miles",1.0L,100PS,Manual,Petrol,"£1,000",N/A,MPV,Motor Plug - See all 28 cars,Dealer locationStockton On Tees
362,Citroen C1,2019 (19 reg),3 owners,"17,521 miles",1.0L,72PS,Manual,Petrol,"£8,280",N/A,Hatchback,Bristol Street Motors Vauxhall Knaresborough - See all 55 cars,Dealer locationKnaresborough
363,Hyundai Kona,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
364,Vauxhall Grandland X,2018 (67 reg),N/A,"38,404 miles",1.2L,130PS,Manual,Petrol,"£14,121",N/A,SUV,Bristol Street Motors Ford Crewe - See all 60 cars,Dealer locationCrewe
365,Fiat Grande Punto,2007 (07 reg),3 owners,"92,000 miles",1.2L,65BHP,Manual,Petrol,"£1,389",N/A,Hatchback,Bargain Cars - See all 24 cars,Dealer locationBirmingham
366,KIA RIO,2013 (13 reg),3 owners,"71,600 miles",1.4L,107BHP,Manual,Petrol,"£4,199",N/A,Hatchback,EMPIRE CAR & VAN SALES LIMITED - See all 32 cars,Dealer locationBlackburn
367,Toyota Corolla,2005 (05 reg),2 owners,"92,762 miles",1.4L,92BHP,Manual,Petrol,"£2,099",N/A,Hatchback,Cheshire Motor Car Sales Limited - See all 35 cars,Dealer locationDukinfield
368,Vauxhall Astra,2004 (54 reg),N/A,"98,500 miles",1.6L,101BHP,Manual,Petrol,£500,N/A,Hatchback,Wokingham Motors Ltd - See all 35 cars,Dealer locationWokingham
369,Honda Cr-V,2008 (57 reg),6 owners,"142,222 miles",2.0L,148BHP,Manual,Petrol,"£1,400",N/A,SUV,Vogue Auto Group - See all 31 cars,Dealer locationSutton In Ashfield
370,Chevrolet Aveo,2011 (11 reg),Part service history,"129,741 miles",1.2L,84PS,Manual,Petrol,£995,N/A,Hatchback,First Choice Car Sales - See all 22 cars,Dealer locationLiverpool
371,Mitsubishi ASX,2011 (61 reg),6 owners,"107,000 miles",1.8L,147PS,Manual,Diesel,"£3,694",N/A,SUV,Autoclick - See all 115 cars,Dealer locationWakefield
372,Volkswagen Tiguan,2013 (13 reg),N/A,"78,386 miles",2.0L,140PS,Manual,Diesel,"£7,990",N/A,SUV,Motorgurus - See all 104 cars,Dealer locationSheffield
373,Ford KA,2008 (08 reg),6 owners,"70,321 miles",1.3L,69BHP,Manual,Petrol,£700,N/A,Hatchback,GENERAL MOTORS - See all 36 cars,Dealer locationBirmingham
374,Vauxhall Corsa,2012 (12 reg),3 owners,"90,000 miles",1.4L,100PS,Manual,Petrol,"£2,999",N/A,Hatchback,Zinath Cars - See all 9 cars,Dealer locationManchester
375,Fiat 500,2012 (12 reg),No service history,"102,193 miles",1.2L,70PS,Manual,Petrol,"£2,495",N/A,Hatchback,Ace Car Sales - See all 86 cars,Dealer locationHeywood
376,Vauxhall Corsa,2020 (20 reg),N/A,"36,928 miles",1.2L,100PS,Manual,Petrol,"£12,199",N/A,Hatchback,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
377,Nissan Qashqai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
378,Vauxhall Grandland X,2018 (67 reg),N/A,"38,404 miles",1.2L,130PS,Manual,Petrol,"£14,121",N/A,SUV,Bristol Street Motors Ford Crewe - See all 60 cars,Dealer locationCrewe
379,Toyota Auris,2007 (57 reg),2 owners,"137,000 miles",1.6L,124BHP,Manual,Petrol,"£1,200",N/A,Hatchback,,N/A
380,SEAT Ibiza,2009 (59 reg),N/A,"92,000 miles",1.6L,105PS,Manual,Diesel,"£2,500",N/A,Hatchback,RUTLAND MOTOR COMPANY - See all 97 cars,Dealer locationSheffield
381,Vauxhall Astra,2011 (60 reg),3 owners,"99,218 miles",1.6L,115PS,Manual,Petrol,"£2,495",N/A,Hatchback,Greenlight - See all 204 cars,Dealer locationBlackburn
382,Ford Focus,2008 (08 reg),N/A,"114,000 miles",1.6L,108BHP,Manual,Diesel,"£1,495",N/A,Hatchback,Car Play 247 - See all 28 cars,Dealer locationHalifax
383,Volkswagen Golf,2009 (59 reg),Part service history,"124,461 miles",1.4L,80PS,Manual,Petrol,"£2,190",N/A,Hatchback,Exclusive Autos - See all 8 cars,Dealer locationManchester
384,Renault Clio,2006 (06 reg),2 owners,"89,351 miles",1.4L,98BHP,Manual,Petrol,"£1,200",N/A,Hatchback,Daily Driven Cars Ltd - See all 24 cars,Dealer locationWalsall
385,Ford KA,2007 (57 reg),N/A,"61,000 miles",1.3L,69BHP,Manual,Petrol,£795,N/A,Hatchback,Epic Vehicle Sales - See all 27 cars,Dealer locationAlfreton
386,Citroen C4 Picasso,2007 (57 reg),N/A,"119,000 miles",1.6L,110PS,Manual,Diesel,"£1,499",N/A,MPV,Ultimate Drive - See all 37 cars,Dealer locationDewsbury
387,Mazda2,2012 (12 reg),N/A,"92,800 miles",1.5L,102PS,Manual,Petrol,"£3,400",N/A,Hatchback,Z & A Motors - See all 7 cars,Dealer locationBurnley
388,BMW 3 Series,2011 (61 reg),1 owner,"83,000 miles",2.0L,184PS,Manual,Diesel,"£5,999",N/A,Saloon,BASFORD MOTORS LTD - See all 62 cars,Dealer locationStoke On Trent
389,Ford S-Max,2008 (08 reg),3 owners,"177,000 miles",2.0L,138BHP,Manual,Diesel,"£2,195",N/A,MPV,RS Motors - See all 21 cars,Dealer locationBirmingham
390,KIA Stonic,2018 (18 reg),2 owners,"43,671 miles",1.4L,99PS,Manual,Petrol,"£11,255",N/A,SUV,Carsa - See all 193 cars,Dealer locationCollect from Bradford
391,Citroen C4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
392,Nissan Juke,2020 (70 reg),N/A,"5,524 miles",1.0L,114PS,Manual,Petrol,"£16,302",N/A,SUV,Bristol Street Motors Nissan Derby - See all 31 cars,Dealer locationDerby
393,Vauxhall Corsa,2011 (11 reg),4 owners,"88,000 miles",1.4L,100PS,Manual,Petrol,"£2,750",N/A,Hatchback,Car Sales Cleckheaton Limited - See all 32 cars,Dealer locationCleckheaton
394,Ford Focus,2012 (61 reg),2 owners,"196,000 miles",1.6L,115PS,Manual,Diesel,"£1,895",N/A,Hatchback,SS Motors - See all 6 cars,Dealer locationStoke On Trent
395,MINI Convertible,2006 (06 reg),4 owners,"89,000 miles",1.6L,115PS,Manual,Petrol,"£1,695",N/A,Convertible,,N/A
396,Honda Jazz,2008 (58 reg),7 owners,"102,342 miles",1.4L,82BHP,Manual,Petrol,"£1,450",N/A,Hatchback,RKB MCR Motors - See all 9 cars,Dealer locationManchester
397,Honda Civic,2013 (13 reg),N/A,"193,436 miles",1.6L,120PS,Manual,Diesel,"£1,990",N/A,Hatchback,HCC - See all 64 cars,Dealer locationHalifax
398,Toyota Aygo,2005 (55 reg),5 owners,"118,499 miles",1.0L,67BHP,Manual,Petrol,"£1,500",N/A,Hatchback,JQC LTD - See all 20 cars,Dealer locationBradford
399,Mazda2,2012 (62 reg),2 owners,"106,000 miles",1.3L,84PS,Manual,Petrol,"£2,489",N/A,Hatchback,Modern Classic Cars - See all 35 cars,Dealer locationKeighley
400,Honda Civic,2007 (57 reg),4 owners,"125,000 miles",2.2L,138BHP,Manual,Diesel,"£1,095",N/A,Hatchback,D C CARS SWAPSHOP - See all 14 cars,Dealer locationSheffield
401,Citroen Saxo,2002 (52 reg),4 owners,"59,500 miles",1.6L,120BHP,Manual,Petrol,"£6,988",N/A,Hatchback,Get Car Finance Here - See all 21 cars,Dealer locationBarnoldswick
402,Saab 9-3,2009 (59 reg),3 owners,"253,000 miles",1.9L,180PS,Manual,Diesel,£995,N/A,Saloon,Parkside Motor Store - See all 347 cars,Dealer locationBolton
403,Ford B-Max,2012 (62 reg),2 owners,"111,467 miles",1.0L,100PS,Manual,Petrol,"£1,000",N/A,MPV,Motor Plug - See all 28 cars,Dealer locationStockton On Tees
404,Nissan Juke,2020 (70 reg),N/A,"5,524 miles",1.0L,114PS,Manual,Petrol,"£16,302",N/A,SUV,Bristol Street Motors Nissan Derby - See all 31 cars,Dealer locationDerby
405,Hyundai Kona,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
406,Vauxhall Mokka X,2019 (69 reg),N/A,"30,262 miles",1.4L,140PS,Manual,Petrol,"£12,200",N/A,SUV,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
407,Mitsubishi Shogun Pinin,2005 (05 reg),Full Service History,"66,311 miles",1.8L,113BHP,Manual,Petrol,"£3,995",N/A,SUV,Queensgate Car Sales - See all 17 cars,Dealer locationBurnley
408,Land Rover Freelander,2004 (54 reg),N/A,"136,000 miles",1.8L,115BHP,Manual,Petrol,£790,N/A,Convertible,2US 4 CARS LTD - See all 78 cars,Dealer locationBacup
409,Volkswagen Passat,2007 (56 reg),3 owners,"131,480 miles",2.0L,140PS,Manual,Diesel,"£1,495",N/A,Estate,Burnley Motor Group Limited - See all 20 cars,Dealer locationBurnley
410,Mazda2,2013 (13 reg),2 owners,"84,300 miles",1.3L,75PS,Manual,Petrol,"£2,995",N/A,Hatchback,R & J Car Sales Ltd - See all 31 cars,Dealer locationHalifax
411,Ford Fusion,2007 (07 reg),5 owners,"134,567 miles",1.4L,79BHP,Manual,Petrol,£795,N/A,Hatchback,A Car Sales - See all 12 cars,Dealer locationBirmingham
412,Vauxhall Corsa,2011 (11 reg),N/A,"88,000 miles",1.2L,85PS,Manual,Petrol,"£2,490",N/A,Hatchback,Harry's Car Sales - See all 334 cars,Dealer locationPeterborough
413,Citroen C4,2011 (61 reg),4 owners,"77,000 miles",1.6L,110PS,Automatic,Diesel,"£3,995",N/A,Hatchback,Car Sales Cleckheaton Limited - See all 32 cars,Dealer locationCleckheaton
414,Vauxhall Astra Gtc,2014 (14 reg),N/A,"101,000 miles",1.4L,140PS,Manual,Petrol,"£2,750",N/A,Coupe,The Car Courtyard Ltd - See all 17 cars,Dealer locationNottingham
415,Nissan Qashqai+2,2011 (11 reg),2 owners,"173,000 miles",1.5L,110PS,Manual,Diesel,"£2,795",N/A,SUV,MA Motors,Dealer locationWakefield
416,Vauxhall Astra,2006 (56 reg),N/A,"92,300 miles",1.4L,89BHP,Manual,Petrol,£490,N/A,Hatchback,ASJ Motors - See all 15 cars,Dealer locationBradford
417,Vauxhall Corsa,2010 (10 reg),5 owners,"63,147 miles",1.4L,99BHP,Manual,Petrol,"£2,650",N/A,Hatchback,DEALZONWHEELZ LTD - See all 10 cars,Dealer locationLeeds
418,Vauxhall Mokka X,2019 (69 reg),N/A,"30,262 miles",1.4L,140PS,Manual,Petrol,"£12,200",N/A,SUV,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
419,Suzuki SX4 S-Cross,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
420,Vauxhall Corsa,2020 (20 reg),N/A,"36,928 miles",1.2L,100PS,Manual,Petrol,"£12,199",N/A,Hatchback,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
421,Vauxhall Insignia,2013 (63 reg),4 owners,"168,100 miles",2.0L,140PS,Manual,Diesel,"£1,495",N/A,Hatchback,AR Car Lot Ltd - See all 15 cars,Dealer locationBirmingham
422,Vauxhall Zafira,2010 (59 reg),N/A,"110,653 miles",1.8L,138BHP,Manual,Petrol,"£1,499",N/A,MPV,Derbyshire Elite Car Sales - See all 29 cars,Dealer locationDerby
423,Peugeot 207,2012 (12 reg),2 owners,"81,000 miles",1.6L,92PS,Manual,Diesel,"£2,495",N/A,Hatchback,Ghost Motors LTD - See all 36 cars,Dealer locationCleckheaton
424,KIA Ceed,2011 (11 reg),4 owners,"96,000 miles",1.6L,115PS,Manual,Diesel,"£2,475",N/A,Estate,Autoways of Wakefield - See all 15 cars,Dealer locationWakefield
425,BMW 3 Series,2007 (07 reg),N/A,"144,900 miles",2.0L,122PS,Manual,Diesel,"£1,499",N/A,Saloon,Star Car Sales - See all 41 cars,Dealer locationBedford
426,Peugeot 207,2009 (58 reg),N/A,"82,800 miles",1.4L,75BHP,Manual,Petrol,"£1,399",N/A,Hatchback,Ashby Budget Cars - See all 18 cars,Dealer locationSwadlincote
427,Citroen C2,2008 (58 reg),4 owners,"83,463 miles",1.1L,61PS,Manual,Petrol,"£1,195",N/A,Hatchback,Burton Cheap Cars - See all 57 cars,Dealer locationBurton On Trent
428,Citroen C5,2008 (08 reg),N/A,"188,473 miles",2.0L,134BHP,Manual,Diesel,"£1,395",N/A,Hatchback,Harry Cars - See all 47 cars,Dealer locationOldbury
429,Ford Fiesta,2011 (61 reg),N/A,"120,786 miles",1.4L,69BHP,Manual,Diesel,"£2,495",N/A,Hatchback,Spades Car Sales - See all 66 cars,Dealer locationColne
430,Ford Fiesta,2007 (57 reg),2 owners,"87,791 miles",1.25L,74BHP,Manual,Petrol,£499,Cat D,Hatchback,GENERAL MOTORS - See all 36 cars,Dealer locationBirmingham
431,Vauxhall Corsa,2010 (10 reg),5 owners,"63,147 miles",1.4L,99BHP,Manual,Petrol,"£2,650",N/A,Hatchback,DEALZONWHEELZ LTD - See all 10 cars,Dealer locationLeeds
432,Vauxhall Corsa,2020 (20 reg),N/A,"36,928 miles",1.2L,100PS,Manual,Petrol,"£12,199",N/A,Hatchback,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
433,BYD Atto 3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
434,Vauxhall Corsa,2020 (20 reg),N/A,"36,928 miles",1.2L,100PS,Manual,Petrol,"£12,199",N/A,Hatchback,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
435,Honda Jazz,2004 (04 reg),2 owners,"185,130 miles",1.4L,82BHP,Manual,Petrol,£745,Cat C,Hatchback,Repute Motors - See all 108 cars,Dealer locationOldham
436,Dacia Sandero Stepway,2014 (14 reg),N/A,"127,000 miles",0.9L,90BHP,Manual,Petrol,"£1,150",N/A,Hatchback,Autopark UK - See all 168 cars,Dealer locationMeadowfield
437,Ford Fiesta,2010 (10 reg),N/A,"133,000 miles",1.4L,94BHP,Manual,Petrol,"£1,995",N/A,Hatchback,M K Carsales - See all 64 cars,Dealer locationWakefield
438,Renault Megane,2013 (13 reg),3 owners,"90,000 miles",1.6L,110PS,Manual,Petrol,"£2,500",N/A,Hatchback,GPC - See all 21 cars,Dealer locationBradford
439,Vauxhall Zafira,2011 (60 reg),Part service history,"99,741 miles",1.7L,110PS,Manual,Diesel,"£1,995",N/A,MPV,First Choice Car Sales - See all 22 cars,Dealer locationLiverpool
440,KIA Ceed,2012 (12 reg),N/A,"146,000 miles",1.6L,90PS,Manual,Diesel,"£1,990",N/A,Estate,J & N Cars Ltd - See all 38 cars,Dealer locationWidnes
441,Ford Fiesta,2013 (13 reg),2 owners,"109,503 miles",1.0L,80PS,Manual,Petrol,"£2,500",N/A,Hatchback,JPA Motor Company - See all 10 cars,Dealer locationHolmfirth
442,Vauxhall Corsa,2011 (11 reg),3 owners,"60,000 miles",1.2L,85PS,Manual,Petrol,"£2,995",N/A,Hatchback,Cleckheaton Motor Sales - See all 76 cars,Dealer locationCleckheaton
443,Vauxhall Astra,2013 (13 reg),2 owners,"99,000 miles",1.7L,130PS,Manual,Diesel,"£1,500",N/A,Estate,Cheap Cars and Vans - See all 20 cars,Dealer locationEnfield
444,KIA Sorento,2006 (06 reg),Full service history,"115,000 miles",2.5L,138BHP,Automatic,Diesel,"£1,350",N/A,SUV,Test Drive Motors - See all 11 cars,Dealer locationDerby
445,Vauxhall Corsa,2010 (10 reg),5 owners,"63,147 miles",1.4L,99BHP,Manual,Petrol,"£2,650",N/A,Hatchback,DEALZONWHEELZ LTD - See all 10 cars,Dealer locationLeeds
446,Vauxhall Corsa,2020 (20 reg),N/A,"36,928 miles",1.2L,100PS,Manual,Petrol,"£12,199",N/A,Hatchback,Perrys Huddersfield - See all 99 cars,Dealer locationHuddersfield
447,Citroen C4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
448,Vauxhall Grandland X,2018 (67 reg),N/A,"38,404 miles",1.2L,130PS,Manual,Petrol,"£14,121",N/A,SUV,Bristol Street Motors Ford Crewe - See all 60 cars,Dealer locationCrewe
449,Vauxhall Corsa,2012 (62 reg),3 owners,"74,517 miles",1.0L,65PS,Manual,Petrol,"£1,999",N/A,Hatchback,LOYAL AUTO LTD - See all 12 cars,Dealer locationNottingham
